G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.57025,0.444,0.193,0.47,-0.72255,0.6335
0.4629,0.44,0.177,0.46,-0.72253,0.704
0.5169,0.444,0.113,0.5,-0.72251,0.699
0.577,0.444,0.129,0.47,-0.72249,0.674
0.558,0.444,0.161,0.47,-0.72247,0.662
0.54755,0.444,0.113,0.48,-0.72245,0.645
0.52425,0.446,0.129,0.49,-0.72244,0.6425
0.5318,0.436,0.161,0.49,-0.72242,0.6325
0.52365,0.436,0.129,0.55,-0.7224,0.6215
0.52055,0.436,0.209,0.56,-0.72238,0.6145
0.5091,0.438,0.113,0.53,-0.72236,0.6115
0.5042,0.442,0.113,0.53,-0.72234,0.5995
0.495,0.438,0.097,0.54,-0.72232,0.588
0.486,0.436,0.145,0.51,-0.7223,0.582
0.48195,0.44,0.177,0.53,-0.72229,0.5725
0.4713,0.444,0.113,0.54,-0.72227,0.5635
0.46435,0.444,0.161,0.51,-0.72225,0.5525
0.45025,0.438,0.113,0.5,-0.72223,0.5405
0.44575,0.444,0.161,0.47,-0.72221,0.5305
0.4353,0.438,0.145,0.45,-0.72219,0.525
0.4298,0.438,0.08,0.47,-0.72217,0.5195
0.4214,0.442,0.113,0.46,-0.72215,0.5065
0.4163,0.44,0.113,0.48,-0.72214,0.5025
0.41365,0.434,0.113,0.49,-0.72212,0.4975
0.4075,0.436,0.129,0.5,-0.7221,0.485
0.3987,0.432,0.129,0.51,-0.72208,0.4635
0.38175,0.426,0.177,0.53,-0.72206,0.467
0.38685,0.428,0.129,0.53,-0.72204,0.4545
0.3151,0.426,0.161,0.56,-0.72202,0.379
0.3214,0.422,0.161,0.56,-0.722,0.4455
0.36415,0.424,0.113,0.58,-0.72199,0.4155
0.29995,0.426,0.161,0.56,-0.72197,0.3275
0.27255,0.424,0.161,0.54,-0.72195,0.3815
0.3169,0.42,0.129,0.54,-0.72193,0.3915
0.32345,0.426,0.129,0.52,-0.72191,0.3425
0.2791,0.422,0.161,0.52,-0.72189,0.297
0.21365,0.422,0.161,0.54,-0.72187,0.311
0.2055,0.422,0.129,0.58,-0.72185,0.305
0.25825,0.422,0.161,0.57,-0.72184,0.296
0.2564,0.414,0.129,0.6,-0.72182,0.283
0.24845,0.408,0.161,0.6,-0.7218,0.251
0.2245,0.406,0.129,0.61,-0.72178,0.222
0.20325,0.404,0.177,0.6,-0.72176,0.198
0.18545,0.402,0.129,0.6,-0.72174,0.186
0.1779,0.4,0.145,0.59,-0.72172,0.1685
0.1642,0.402,0.145,0.6,-0.7217,0.1515
0.1517,0.398,0.145,0.58,-0.72169,0.1305
0.13395,0.398,0.129,0.6,-0.72167,0.111
0.12,0.402,0.145,0.59,-0.72165,0.093
0.1511,0.28,0.032,0.85,-0.71864,0.1795
0.1613,0.282,0,0.85,-0.71862,0.1955
0.1744,0.282,0.016,0.85,-0.7186,0.21
0.18155,0.284,0,0.85,-0.71859,0.2265
0.1918,0.286,0.016,0.85,-0.71857,0.2405
0.2014,0.286,0,0.85,-0.71855,0.2565
0.21285,0.288,0.016,0.85,-0.71853,0.2775
0.2247,0.292,0.032,0.84,-0.71851,0.2925
0.2374,0.294,0,0.84,-0.71849,0.304
0.24475,0.298,0.032,0.84,-0.71847,0.3175
0.2525,0.302,0.016,0.84,-0.71845,0.3365
0.265,0.306,0.016,0.83,-0.71843,0.351
0.2787,0.312,0.048,0.83,-0.71841,0.3645
0.28585,0.318,0.032,0.82,-0.71839,0.3815
0.2979,0.324,0.032,0.82,-0.71837,0.394
0.30935,0.33,0.048,0.82,-0.71835,0.408
0.3214,0.336,0.048,0.8,-0.71833,0.425
0.3292,0.34,0.064,0.8,-0.71832,0.4375
0.34085,0.344,0.08,0.8,-0.7183,0.455
0.35455,0.348,0.048,0.79,-0.71828,0.4675
0.3652,0.354,0.064,0.79,-0.71826,0.487
0.35845,0.356,0.048,0.78,-0.71824,0.502
0.3893,0.358,0.097,0.78,-0.71822,0.5185
0.40095,0.364,0.048,0.78,-0.7182,0.525
0.4165,0.368,0.064,0.77,-0.71818,0.5275
0.41875,0.366,0.08,0.77,-0.71816,0.526
0.4026,0.366,0.08,0.77,-0.71814,0.536
0.42,0.37,0.08,0.77,-0.71812,0.5215
0.4175,0.374,0.097,0.76,-0.7181,0.5045
0.3615,0.376,0.064,0.74,-0.71808,0.5185
0.4034,0.378,0.08,0.74,-0.71806,0.536
0.40485,0.382,0.129,0.73,-0.71805,0.549
0.42245,0.382,0.129,0.72,-0.71803,0.574
0.43755,0.384,0.097,0.73,-0.71801,0.608
0.4623,0.384,0.064,0.73,-0.71799,0.6245
0.4889,0.388,0.08,0.73,-0.71797,0.621
0.49625,0.388,0.129,0.72,-0.71795,0.63
0.4938,0.386,0.129,0.71,-0.71793,0.6265
0.5024,0.386,0.097,0.72,-0.71791,0.6105
0.49295,0.388,0.097,0.71,-0.71789,0.601
0.48765,0.392,0.064,0.71,-0.71787,0.6075
0.468,0.396,0.145,0.71,-0.71785,0.598
0.4811,0.396,0.097,0.71,-0.71783,0.524
0.41445,0.396,0.097,0.71,-0.71781,0.54
0.41935,0.396,0.113,0.71,-0.71779,0.5055
0.40135,0.396,0.113,0.7,-0.71777,0.5055
0.38115,0.4,0.129,0.69,-0.71776,0.569
0.4083,0.398,0.08,0.7,-0.71774,0.595
0.44595,0.398,0.129,0.69,-0.71772,0.5645
0.43715,0.402,0.097,0.69,-0.7177,0.579
0.45005,0.402,0.145,0.69,-0.71768,0.617
0.466,0.398,0.113,0.69,-0.71766,0.6185
0.48725,0.398,0.113,0.7,-0.71764,0.6375
0.4895,0.402,0.08,0.7,-0.71762,0.6285
0.504,0.404,0.113,0.7,-0.7176,0.6665
0.50075,0.406,0.113,0.69,-0.71758,0.6675
0.5345,0.406,0.129,0.69,-0.71756,0.6825
0.51935,0.408,0.161,0.69,-0.71754,0.6365
0.5183,0.41,0.08,0.69,-0.71752,0.675
0.51995,0.412,0.209,0.68,-0.7175,0.6645
0.53385,0.412,0.097,0.69,-0.71748,0.6025
0.48375,0.416,0.129,0.68,-0.71746,0.6515
0.49255,0.416,0.145,0.68,-0.71744,0.6615
0.52975,0.406,0.129,0.69,-0.71743,0.638
0.4848,0.408,0.097,0.71,-0.71741,0.6165
0.4946,0.408,0.145,0.7,-0.71739,0.419
0.3345,0.404,0.145,0.7,-0.71737,0.416
0.2922,0.402,0.161,0.71,-0.71735,0.4605
0.3059,0.396,0.129,0.71,-0.71733,0.5945
0.41975,0.394,0.177,0.72,-0.71731,0.573
0.43615,0.394,0.129,0.73,-0.71729,0.519
0.41385,0.402,0.161,0.72,-0.71727,0.437
0.34635,0.408,0.177,0.71,-0.71725,0.4645
0.35125,0.4,0.209,0.72,-0.71723,0.4545
0.36005,0.398,0.193,0.72,-0.71721,0.415
0.28975,0.398,0.161,0.72,-0.71719,0.45
0.33245,0.404,0.145,0.72,-0.71717,0.459
0.35845,0.404,0.177,0.69,-0.71715,0.451
0.35845,0.408,0.161,0.69,-0.71713,0.3925
0.3167,0.412,0.145,0.7,-0.71711,0.383
0.29975,0.412,0.177,0.69,-0.71709,0.374
0.29095,0.406,0.129,0.7,-0.71708,0.3315
0.26725,0.408,0.161,0.7,-0.71706,0.3415
0.25435,0.414,0.257,0.69,-0.71704,0.3285
0.26255,0.406,0.097,0.69,-0.71702,0.257
0.21285,0.416,0.177,0.69,-0.717,0.2575
0.20365,0.416,0.129,0.69,-0.71698,0.286
0.2153,0.418,0.193,0.68,-0.71696,0.3145
0.23675,0.402,0.209,0.7,-0.71694,0.376
0.27275,0.402,0.129,0.71,-0.71692,0.333
0.266,0.406,0.129,0.71,-0.7169,0.2865
0.2329,0.408,0.145,0.71,-0.71688,0.235
0.19485,0.408,0.113,0.71,-0.71686,0.2645
0.1971,0.41,0.113,0.7,-0.71684,0.2945
0.2145,0.404,0.145,0.71,-0.71682,0.2975
0.238,0.406,0.161,0.71,-0.7168,0.268
0.21755,0.404,0.193,0.72,-0.71678,0.2385
0.18645,0.402,0.145,0.72,-0.71676,0.3905
0.2098,0.402,0.193,0.72,-0.71674,0.3955
0.30955,0.406,0.113,0.73,-0.71672,0.2795
0.22635,0.412,0.113,0.71,-0.7167,0.173
0.1511,0.408,0.161,0.71,-0.71669,0.1555
0.13595,0.408,0.129,0.72,-0.71667,0.137
0.12185,0.406,0.129,0.72,-0.71665,0.1095
0.10345,0.406,0.145,0.72,-0.71663,0.1155
0.0967,0.404,0.113,0.72,-0.71661,0.1275
0.10795,0.406,0.097,0.72,-0.71659,0.145
0.11595,0.404,0.193,0.72,-0.71657,0.1615
0.12985,0.402,0.209,0.73,-0.71655,0.161
0.1384,0.398,0.113,0.74,-0.71653,0.144
0.12595,0.402,0.129,0.74,-0.71651,0.1345
0.119,0.402,0.129,0.74,-0.71649,0.1315
0.1153,0.404,0.113,0.74,-0.71647,0.135
0.11755,0.404,0.113,0.73,-0.71645,0.1315
0.11715,0.404,0.08,0.74,-0.71643,0.099
0.09305,0.402,0.145,0.74,-0.71641,0.082
0.0828,0.4,0.145,0.74,-0.71639,0.08
0.0789,0.402,0.145,0.74,-0.71637,0.076
0.0771,0.404,0.161,0.75,-0.71635,0.063
0.0687,0.402,0.161,0.74,-0.71633,0.066
0.06665,0.404,0.129,0.74,-0.71631,0.0665
0.0691,0.406,0.145,0.74,-0.71629,0.059
0.0648,0.406,0.161,0.73,-0.71627,0.0485
0.05725,0.404,0.145,0.74,-0.71626,0.043
0.05315,0.404,0.177,0.74,-0.71624,0.042
0.04805,0.4,0.097,0.75,-0.71622,0.049
0.054,0.398,0.097,0.75,-0.7162,0.052
0.0558,0.396,0.161,0.76,-0.71618,0.051
0.05685,0.394,0.129,0.76,-0.71616,0.056
0.0556,0.394,0.161,0.77,-0.71614,0.067
0.0642,0.398,0.113,0.77,-0.71612,0.068
0.04765,0.414,0.064,0.84,-0.71299,0.059
0.05195,0.412,0.097,0.85,-0.71297,0.0725
0.065,0.41,0.113,0.85,-0.71295,0.0725
0.07155,0.408,0.161,0.85,-0.71293,0.0565
0.06155,0.408,0.161,0.86,-0.71291,0.0515
0.0605,0.408,0.129,0.86,-0.71289,0.0475
0.0546,0.408,0.113,0.86,-0.71287,0.0485
0.054,0.408,0.113,0.86,-0.71285,0.048
0.05825,0.408,0.097,0.86,-0.71283,0.061
0.05665,0.408,0.145,0.86,-0.71281,0.068
0.073,0.408,0.064,0.86,-0.71279,0.145
0.07625,0.408,0.129,0.86,-0.71277,0.1825
0.13555,0.408,0.129,0.86,-0.71274,0.21
0.1611,0.408,0.129,0.86,-0.71272,0.2
0.1642,0.406,0.064,0.86,-0.7127,0.187
0.15885,0.406,0.161,0.87,-0.71268,0.1545
0.1368,0.406,0.097,0.87,-0.71266,0.146
0.1319,0.406,0.129,0.87,-0.71264,0.123
0.1137,0.406,0.161,0.87,-0.71262,0.161
0.11205,0.406,0.145,0.88,-0.7126,0.1715
0.14315,0.404,0.129,0.88,-0.71258,0.169
0.146,0.406,0.08,0.88,-0.71256,0.1755
0.14415,0.406,0.129,0.88,-0.71254,0.1955
0.1519,0.406,0.145,0.88,-0.71252,0.199
0.16705,0.408,0.129,0.88,-0.7125,0.1825
0.15295,0.41,0.129,0.87,-0.71248,0.226
0.1562,0.414,0.113,0.87,-0.71246,0.252
0.1932,0.416,0.145,0.87,-0.71244,0.3285
0.2204,0.416,0.097,0.87,-0.71242,0.3405
0.24865,0.418,0.08,0.86,-0.7124,0.357
0.284,0.418,0.08,0.86,-0.71238,0.2485
0.2059,0.422,0.145,0.86,-0.71236,0.169
0.14925,0.424,0.113,0.86,-0.71234,0.1735
0.1423,0.426,0.08,0.86,-0.71232,0.185
0.15765,0.428,0.113,0.85,-0.7123,0.179
0.15415,0.432,0.08,0.85,-0.71228,0.196
0.1562,0.434,0.145,0.84,-0.71226,0.2125
0.16725,0.438,0.113,0.84,-0.71224,0.2225
0.1832,0.442,0.209,0.83,-0.71222,0.2165
0.18155,0.444,0.113,0.82,-0.7122,0.273
0.18115,0.444,0.193,0.82,-0.71218,0.2925
0.23575,0.444,0.177,0.82,-0.71216,0.269
0.22265,0.448,0.161,0.81,-0.71214,0.228
0.1875,0.454,0.177,0.81,-0.71212,0.267
0.19875,0.458,0.177,0.8,-0.7121,0.2665
0.2202,0.46,0.145,0.79,-0.71208,0.2375
0.1977,0.462,0.177,0.78,-0.71206,0.212
0.17115,0.458,0.193,0.78,-0.71204,0.275
0.1887,0.458,0.257,0.78,-0.71202,0.2515
0.2069,0.46,0.177,0.78,-0.712,0.22
0.1826,0.462,0.145,0.78,-0.71198,0.207
0.17605,0.464,0.177,0.78,-0.71196,0.2555
0.18095,0.466,0.097,0.78,-0.71194,0.285
0.2331,0.47,0.193,0.77,-0.71192,0.355
0.2235,0.472,0.113,0.77,-0.7119,0.507
0.21285,0.476,0.113,0.76,-0.71188,0.399
0.3255,0.478,0.161,0.75,-0.71186,0.392
0.25515,0.474,0.145,0.75,-0.71184,0.542
0.37745,0.474,0.193,0.75,-0.71182,0.674
0.3396,0.474,0.161,0.75,-0.7118,0.888
0.67435,0.474,0.209,0.75,-0.71178,0.3955
0.3194,0.474,0.193,0.76,-0.71176,0.836
0.3255,0.474,0.177,0.76,-0.71174,0.4385
0.28235,0.476,0.129,0.75,-0.71172,0.7665
0.31855,0.476,0.129,0.76,-0.7117,0.6975
0.596,0.476,0.145,0.76,-0.71168,0.855
0.3433,0.476,0.145,0.76,-0.71166,0.8045
0.6686,0.482,0.097,0.76,-0.71164,0.824
0.62405,0.482,0.177,0.75,-0.71162,0.8125
0.4208,0.484,0.193,0.75,-0.7116,0.757
0.63015,0.488,0.113,0.74,-0.71158,0.716
0.59845,0.488,0.225,0.74,-0.71156,0.721
0.59625,0.492,0.241,0.73,-0.71154,0.725
0.60215,0.496,0.177,0.73,-0.71152,0.706
0.5897,0.502,0.225,0.72,-0.71149,0.7115
0.59375,0.506,0.193,0.72,-0.71147,0.748
0.6093,0.504,0.193,0.71,-0.71145,0.72
0.5954,0.504,0.177,0.72,-0.71143,0.6975
0.5852,0.506,0.241,0.71,-0.71141,0.7
0.5809,0.512,0.209,0.71,-0.71139,0.7345
0.6183,0.514,0.257,0.7,-0.71137,0.7475
0.61465,0.522,0.193,0.69,-0.71135,0.745
0.5903,0.522,0.145,0.69,-0.71133,0.7215
0.50155,0.524,0.225,0.69,-0.71131,0.747
0.60295,0.53,0.209,0.68,-0.71129,0.7025
0.5821,0.534,0.209,0.68,-0.71127,0.725
0.57555,0.536,0.225,0.67,-0.71125,0.6865
0.56885,0.538,0.129,0.66,-0.71123,0.7
0.5819,0.542,0.193,0.66,-0.71121,0.747
0.55635,0.544,0.241,0.65,-0.71119,0.7415
0.61585,0.548,0.193,0.65,-0.71117,0.73
0.1693,0.552,0.193,0.64,-0.71115,0.7175
0.5858,0.552,0.193,0.63,-0.71113,0.7345
0.5993,0.564,0.161,0.62,-0.71111,0.6985
0.19815,0.558,0.209,0.62,-0.71109,0.6945
0.57985,0.564,0.257,0.61,-0.71107,0.668
0.5406,0.556,0.257,0.62,-0.71105,0.602
0.49195,0.554,0.209,0.62,-0.71103,0.578
0.4766,0.566,0.177,0.62,-0.71101,0.5885
0.4907,0.562,0.257,0.61,-0.71099,0.5605
0.4525,0.562,0.225,0.61,-0.71097,0.569
0.45435,0.568,0.193,0.61,-0.71095,0.5485
0.3394,0.562,0.225,0.61,-0.71093,0.228
0.17625,0.566,0.193,0.61,-0.71091,0.589
0.47295,0.572,0.29,0.6,-0.71089,0.5255
0.12515,0.568,0.225,0.6,-0.71087,0.5265
0.35105,0.566,0.241,0.6,-0.71085,0.5
0.40505,0.568,0.177,0.61,-0.71083,0.453
0.3713,0.572,0.161,0.6,-0.7108,0.4435
0.36355,0.582,0.193,0.58,-0.71078,0.4055
0.33555,0.572,0.209,0.59,-0.71076,0.393
0.32735,0.578,0.161,0.59,-0.71074,0.3805
0.3157,0.58,0.177,0.58,-0.71072,0.3625
0.30365,0.584,0.257,0.58,-0.7107,0.348
0.294,0.588,0.241,0.56,-0.71068,0.334
0.2844,0.586,0.209,0.56,-0.71066,0.3245
0.27585,0.578,0.225,0.57,-0.71064,0.313
0.2691,0.578,0.113,0.58,-0.71062,0.302
0.2599,0.584,0.274,0.57,-0.7106,0.2765
0.24435,0.58,0.241,0.57,-0.71058,0.267
0.23555,0.582,0.241,0.57,-0.71056,0.2535
0.23105,0.582,0.257,0.57,-0.71054,0.2335
0.21365,0.586,0.241,0.56,-0.71052,0.2125
0.19915,0.588,0.209,0.56,-0.7105,0.1935
0.155,0.59,0.225,0.55,-0.71048,0.174
0.17095,0.586,0.306,0.55,-0.71046,0.156
0.15745,0.592,0.241,0.55,-0.71044,0.14
0.1456,0.592,0.209,0.56,-0.71042,0.1245
0.13475,0.598,0.209,0.55,-0.7104,0.1145
0.13085,0.592,0.225,0.55,-0.71038,0.1015
0.119,0.59,0.257,0.56,-0.71036,0.088
0.1474,0.446,0.08,0.89,-0.7071,0.2
0.16215,0.446,0.097,0.89,-0.70708,0.22
0.1689,0.448,0.08,0.89,-0.70706,0.2305
0.19425,0.452,0.097,0.9,-0.70704,0.172
0.1515,0.454,0.145,0.89,-0.70701,0.193
0.14025,0.466,0.145,0.87,-0.70699,0.2095
0.1734,0.476,0.161,0.85,-0.70697,0.186
0.15415,0.48,0.257,0.82,-0.70695,0.187
0.15825,0.48,0.209,0.81,-0.70693,0.2065
0.1562,0.478,0.161,0.81,-0.70691,0.1995
0.1687,0.476,0.145,0.81,-0.70689,0.2085
0.1693,0.466,0.193,0.8,-0.70687,0.206
0.17095,0.458,0.177,0.78,-0.70685,0.1995
0.1693,0.452,0.209,0.77,-0.70683,0.1925
0.164,0.446,0.145,0.76,-0.70681,0.1755
0.1425,0.442,0.225,0.74,-0.70679,0.3035
0.17135,0.438,0.177,0.73,-0.70676,0.32
0.22735,0.434,0.161,0.72,-0.70674,0.341
0.2658,0.432,0.145,0.71,-0.70672,0.4305
0.23945,0.432,0.209,0.7,-0.7067,0.45
0.3531,0.434,0.129,0.69,-0.70668,0.558
0.3901,0.434,0.177,0.68,-0.70666,0.585
0.44715,0.436,0.241,0.68,-0.70664,0.5855
0.45945,0.44,0.113,0.66,-0.70662,0.5525
0.31875,0.44,0.241,0.64,-0.7066,0.5675
0.43245,0.44,0.193,0.63,-0.70658,0.568
0.42425,0.438,0.29,0.6,-0.70656,0.5925
0.42245,0.434,0.274,0.59,-0.70653,0.6135
0.47005,0.436,0.225,0.57,-0.70651,0.6295
0.47355,0.436,0.145,0.58,-0.70649,0.6295
0.48195,0.438,0.274,0.55,-0.70647,0.6275
0.458,0.438,0.209,0.54,-0.70645,0.7395
0.4887,0.436,0.241,0.56,-0.70643,0.721
0.3889,0.432,0.274,0.58,-0.70641,0.766
0.5729,0.424,0.241,0.62,-0.70639,0.774
0.61155,0.418,0.241,0.63,-0.70637,0.843
0.59705,0.412,0.306,0.61,-0.70635,0.789
0.64265,0.406,0.193,0.62,-0.70633,0.7
0.55985,0.406,0.225,0.62,-0.7063,0.6755
0.52485,0.408,0.225,0.61,-0.70628,0.676
0.52935,0.408,0.322,0.61,-0.70626,0.6805
0.52795,0.412,0.274,0.61,-0.70624,0.6835
0.5361,0.416,0.274,0.6,-0.70622,0.697
0.54,0.42,0.145,0.6,-0.7062,0.7075
0.55125,0.426,0.241,0.58,-0.70618,0.728
0.5594,0.424,0.29,0.57,-0.70616,0.732
0.57005,0.418,0.274,0.57,-0.70614,0.726
0.57455,0.418,0.274,0.57,-0.70612,0.728
0.5776,0.424,0.257,0.55,-0.70609,0.737
0.5809,0.428,0.257,0.55,-0.70607,0.7585
0.57515,0.428,0.257,0.5,-0.70605,0.7605
0.59825,0.428,0.274,0.5,-0.70603,0.7655
0.5993,0.428,0.29,0.48,-0.70601,0.7625
0.60605,0.426,0.29,0.46,-0.70599,0.757
0.595,0.43,0.322,0.43,-0.70597,0.756
0.6001,0.432,0.225,0.45,-0.70595,0.759
0.59645,0.438,0.225,0.42,-0.70593,0.758
0.6048,0.436,0.274,0.43,-0.70591,0.7665
0.61215,0.432,0.29,0.42,-0.70589,0.7635
0.60605,0.428,0.225,0.44,-0.70586,0.7675
0.6095,0.434,0.354,0.44,-0.70584,0.763
0.6079,0.428,0.338,0.45,-0.70582,0.7665
0.60545,0.428,0.193,0.47,-0.7058,0.791
0.62995,0.432,0.161,0.5,-0.70578,0.7655
0.60685,0.434,0.225,0.51,-0.70576,0.7655
0.60235,0.434,0.306,0.5,-0.70574,0.763
0.60705,0.434,0.322,0.49,-0.70572,0.7715
0.6216,0.426,0.354,0.49,-0.7057,0.759
0.6046,0.424,0.241,0.55,-0.70568,0.759
0.60625,0.432,0.274,0.49,-0.70565,0.757
0.6046,0.424,0.274,0.52,-0.70563,0.7555
0.60115,0.424,0.338,0.53,-0.70561,0.7575
0.5997,0.426,0.274,0.54,-0.70559,0.7615
0.6001,0.422,0.274,0.51,-0.70557,0.7815
0.61075,0.42,0.306,0.47,-0.70555,0.8005
0.6271,0.422,0.322,0.49,-0.70553,0.8175
0.63305,0.422,0.241,0.53,-0.70551,0.8195
0.56925,0.426,0.241,0.52,-0.70549,0.799
0.62485,0.424,0.225,0.52,-0.70546,0.8445
0.6502,0.426,0.241,0.5,-0.70544,0.8475
0.7046,0.424,0.354,0.52,-0.70542,0.8335
0.6692,0.42,0.306,0.49,-0.7054,0.8205
0.6731,0.422,0.241,0.47,-0.70538,0.8055
0.65695,0.424,0.29,0.48,-0.70536,0.8285
0.4202,0.42,0.306,0.51,-0.70534,0.885
0.2233,0.422,0.322,0.51,-0.70532,0.8725
0.67475,0.424,0.257,0.46,-0.7053,0.836
0.66205,0.422,0.306,0.47,-0.70528,0.8095
0.5545,0.426,0.29,0.49,-0.70525,0.7255
0.54775,0.426,0.257,0.48,-0.70523,0.7075
0.52835,0.42,0.29,0.42,-0.70521,0.726
0.5684,0.424,0.29,0.39,-0.70519,0.7465
0.5915,0.422,0.354,0.39,-0.70517,0.673
0.5275,0.418,0.257,0.42,-0.70515,0.661
0.5183,0.42,0.193,0.41,-0.70513,0.6325
0.49645,0.418,0.274,0.42,-0.70511,0.621
0.49175,0.418,0.225,0.44,-0.70509,0.6175
0.4856,0.414,0.322,0.44,-0.70506,0.6075
0.47375,0.406,0.306,0.48,-0.70504,0.6
0.46535,0.402,0.322,0.49,-0.70502,0.589
0.45985,0.402,0.306,0.48,-0.705,0.574
0.4523,0.412,0.338,0.47,-0.70498,0.551
0.43305,0.412,0.209,0.48,-0.70496,0.534
0.421,0.41,0.338,0.47,-0.70494,0.533
0.41875,0.406,0.274,0.48,-0.70492,0.528
0.4169,0.408,0.193,0.46,-0.7049,0.523
0.41465,0.398,0.257,0.48,-0.70487,0.526
0.3932,0.388,0.257,0.49,-0.70485,0.526
0.4175,0.384,0.241,0.48,-0.70483,0.503
0.39095,0.388,0.209,0.5,-0.70481,0.485
0.3057,0.39,0.37,0.45,-0.70479,0.4995
0.36005,0.396,0.241,0.44,-0.70477,0.438
0.34455,0.4,0.257,0.44,-0.70475,0.4435
0.35065,0.398,0.306,0.45,-0.70473,0.404
0.3241,0.398,0.322,0.45,-0.70471,0.3915
0.29995,0.392,0.274,0.43,-0.70468,0.388
0.17645,0.392,0.354,0.41,-0.70466,0.3815
0.3012,0.398,0.225,0.43,-0.70464,0.3475
0.2795,0.394,0.274,0.4,-0.70462,0.3255
0.2644,0.388,0.322,0.43,-0.7046,0.2945
0.2462,0.386,0.209,0.44,-0.70458,0.2825
0.2523,0.386,0.354,0.44,-0.70456,0.2845
0.2335,0.388,0.322,0.44,-0.70454,0.2865
0.2427,0.382,0.29,0.45,-0.70451,0.2345
0.0955,0.386,0.241,0.47,-0.70449,0.243
0.2141,0.388,0.241,0.47,-0.70447,0.2045
0.18525,0.386,0.241,0.47,-0.70445,0.177
0.17115,0.388,0.322,0.47,-0.70443,0.1535
0.15335,0.388,0.29,0.46,-0.70441,0.137
0.1417,0.392,0.274,0.44,-0.70439,0.1185
0.1282,0.378,0.274,0.44,-0.70437,0.1
0.14515,0.228,0.08,0.72,-0.70098,0.1815
0.1548,0.232,0.097,0.71,-0.70096,0.195
0.1646,0.236,0.064,0.71,-0.70094,0.2135
0.17545,0.238,0.097,0.7,-0.70092,0.2275
0.1879,0.244,0.08,0.69,-0.7009,0.243
0.1971,0.246,0.08,0.68,-0.70088,0.2575
0.2053,0.25,0.08,0.68,-0.70085,0.272
0.2155,0.252,0.129,0.68,-0.70083,0.288
0.22675,0.254,0.064,0.67,-0.70081,0.3025
0.23675,0.254,0.097,0.67,-0.70079,0.32
0.2474,0.256,0.097,0.67,-0.70077,0.334
0.2572,0.258,0.113,0.67,-0.70075,0.3485
0.26845,0.26,0.097,0.67,-0.70072,0.366
0.2793,0.264,0.161,0.66,-0.7007,0.3805
0.29135,0.266,0.113,0.66,-0.70068,0.3945
0.302,0.272,0.097,0.66,-0.70066,0.412
0.3102,0.276,0.177,0.64,-0.70064,0.4235
0.32165,0.278,0.161,0.64,-0.70062,0.439
0.3298,0.282,0.145,0.63,-0.70059,0.452
0.3423,0.286,0.161,0.63,-0.70057,0.466
0.35455,0.292,0.209,0.62,-0.70055,0.482
0.3613,0.294,0.145,0.61,-0.70053,0.495
0.3715,0.298,0.145,0.6,-0.70051,0.512
0.38255,0.304,0.129,0.6,-0.70049,0.5115
0.39545,0.306,0.161,0.59,-0.70046,0.5225
0.40035,0.312,0.161,0.59,-0.70044,0.5385
0.4112,0.314,0.145,0.58,-0.70042,0.554
0.422,0.316,0.209,0.57,-0.7004,0.5705
0.43265,0.318,0.225,0.56,-0.70038,0.5775
0.4476,0.322,0.257,0.56,-0.70036,0.5845
0.45125,0.324,0.193,0.56,-0.70033,0.5915
0.46025,0.326,0.274,0.56,-0.70031,0.606
0.46415,0.326,0.113,0.56,-0.70029,0.613
0.4711,0.33,0.209,0.54,-0.70027,0.62
0.486,0.332,0.193,0.54,-0.70025,0.632
0.495,0.336,0.177,0.53,-0.70023,0.646
0.49725,0.338,0.209,0.52,-0.7002,0.6585
0.50935,0.342,0.177,0.51,-0.70018,0.7085
0.52425,0.342,0.225,0.51,-0.70016,0.7155
0.53225,0.346,0.338,0.49,-0.70014,0.804
0.55185,0.346,0.274,0.48,-0.70012,0.82
0.4116,0.348,0.225,0.48,-0.70009,0.895
0.68375,0.352,0.225,0.46,-0.70007,0.393
0.3149,0.352,0.257,0.46,-0.70005,0.8335
0.28235,0.356,0.193,0.44,-0.70003,0.872
0.2893,0.356,0.274,0.4,-0.70001,0.858
0.66555,0.36,0.225,0.42,-0.69999,0.8595
0.6719,0.366,0.177,0.4,-0.69996,0.7995
0.62915,0.37,0.209,0.41,-0.69994,0.8065
0.62385,0.372,0.257,0.37,-0.69992,0.7835
0.62915,0.372,0.225,0.37,-0.6999,0.8245
0.63465,0.368,0.257,0.35,-0.69988,0.7875
0.6173,0.376,0.257,0.33,-0.69986,0.8515
0.65,0.382,0.209,0.36,-0.69983,0.8285
0.4852,0.384,0.225,0.35,-0.69981,0.821
0.63405,0.386,0.225,0.35,-0.69979,0.797
0.6506,0.392,0.161,0.33,-0.69977,0.825
0.5175,0.396,0.177,0.32,-0.69975,0.7735
0.61545,0.392,0.322,0.32,-0.69973,0.7675
0.60995,0.386,0.306,0.33,-0.6997,0.8055
0.63465,0.384,0.257,0.33,-0.69968,0.8245
0.6457,0.388,0.257,0.33,-0.69966,0.808
0.63915,0.394,0.322,0.33,-0.69964,0.85
0.2343,0.392,0.257,0.32,-0.69962,0.809
0.63285,0.4,0.225,0.32,-0.69959,0.8005
0.6371,0.406,0.241,0.32,-0.69957,0.8005
0.6308,0.4,0.274,0.32,-0.69955,0.792
