G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,datenum,power_norm
0.2644000000,0.3880000000,0.3220000000,0.4300000000,-0.7045992227,737805.7500000000,0.2945000000
0.2462000000,0.3860000000,0.2090000000,0.4400000000,-0.7045780576,737805.7534722223,0.2825000000
0.2523000000,0.3860000000,0.3540000000,0.4400000000,-0.7045568898,737805.7569444445,0.2845000000
0.2335000000,0.3880000000,0.3220000000,0.4400000000,-0.7045357193,737805.7604166666,0.2865000000
0.2427000000,0.3820000000,0.2900000000,0.4500000000,-0.7045145461,737805.7638888889,0.2345000000
0.0955000000,0.3860000000,0.2410000000,0.4700000000,-0.7044933701,737805.7673611111,0.2430000000
0.2141000000,0.3880000000,0.2410000000,0.4700000000,-0.7044721914,737805.7708333334,0.2045000000
0.1852500000,0.3860000000,0.2410000000,0.4700000000,-0.7044510100,737805.7743055555,0.1770000000
0.1711500000,0.3880000000,0.3220000000,0.4700000000,-0.7044298259,737805.7777777778,0.1535000000
0.1533500000,0.3880000000,0.2900000000,0.4600000000,-0.7044086390,737805.7812500000,0.1370000000
0.1417000000,0.3920000000,0.2740000000,0.4400000000,-0.7043874494,737805.7847222223,0.1185000000
0.1282000000,0.3780000000,0.2740000000,0.4400000000,-0.7043662571,737805.7881944445,0.1000000000
0.1451500000,0.2280000000,0.0800000000,0.7200000000,-0.7009837063,737806.3368055555,0.1815000000
0.1548000000,0.2320000000,0.0970000000,0.7100000000,-0.7009620820,737806.3402777778,0.1950000000
0.1646000000,0.2360000000,0.0640000000,0.7100000000,-0.7009404550,737806.3437500000,0.2135000000
0.1754500000,0.2380000000,0.0970000000,0.7000000000,-0.7009188253,737806.3472222223,0.2275000000
0.1879000000,0.2440000000,0.0800000000,0.6900000000,-0.7008971929,737806.3506944445,0.2430000000
0.1971000000,0.2460000000,0.0800000000,0.6800000000,-0.7008755578,737806.3541666666,0.2575000000
0.2053000000,0.2500000000,0.0800000000,0.6800000000,-0.7008539200,737806.3576388889,0.2720000000
0.2155000000,0.2520000000,0.1290000000,0.6800000000,-0.7008322795,737806.3611111111,0.2880000000
0.2267500000,0.2540000000,0.0640000000,0.6700000000,-0.7008106362,737806.3645833334,0.3025000000
0.2367500000,0.2540000000,0.0970000000,0.6700000000,-0.7007889903,737806.3680555555,0.3200000000
0.2474000000,0.2560000000,0.0970000000,0.6700000000,-0.7007673416,737806.3715277778,0.3340000000
0.2572000000,0.2580000000,0.1130000000,0.6700000000,-0.7007456903,737806.3750000000,0.3485000000
0.2684500000,0.2600000000,0.0970000000,0.6700000000,-0.7007240362,737806.3784722223,0.3660000000
0.2793000000,0.2640000000,0.1610000000,0.6600000000,-0.7007023794,737806.3819444445,0.3805000000
0.2913500000,0.2660000000,0.1130000000,0.6600000000,-0.7006807199,737806.3854166666,0.3945000000
0.3020000000,0.2720000000,0.0970000000,0.6600000000,-0.7006590578,737806.3888888889,0.4120000000
0.3102000000,0.2760000000,0.1770000000,0.6400000000,-0.7006373929,737806.3923611111,0.4235000000
0.3216500000,0.2780000000,0.1610000000,0.6400000000,-0.7006157253,737806.3958333334,0.4390000000
0.3298000000,0.2820000000,0.1450000000,0.6300000000,-0.7005940550,737806.3993055555,0.4520000000
0.3423000000,0.2860000000,0.1610000000,0.6300000000,-0.7005723820,737806.4027777778,0.4660000000
0.3545500000,0.2920000000,0.2090000000,0.6200000000,-0.7005507063,737806.4062500000,0.4820000000
0.3613000000,0.2940000000,0.1450000000,0.6100000000,-0.7005290278,737806.4097222223,0.4950000000
0.3715000000,0.2980000000,0.1450000000,0.6000000000,-0.7005073467,737806.4131944445,0.5120000000
0.3825500000,0.3040000000,0.1290000000,0.6000000000,-0.7004856629,737806.4166666666,0.5115000000
0.3954500000,0.3060000000,0.1610000000,0.5900000000,-0.7004639764,737806.4201388889,0.5225000000
0.4003500000,0.3120000000,0.1610000000,0.5900000000,-0.7004422871,737806.4236111111,0.5385000000
0.4112000000,0.3140000000,0.1450000000,0.5800000000,-0.7004205952,737806.4270833334,0.5540000000
0.4220000000,0.3160000000,0.2090000000,0.5700000000,-0.7003989005,737806.4305555555,0.5705000000
0.4326500000,0.3180000000,0.2250000000,0.5600000000,-0.7003772032,737806.4340277778,0.5775000000
0.4476000000,0.3220000000,0.2570000000,0.5600000000,-0.7003555031,737806.4375000000,0.5845000000
0.4512500000,0.3240000000,0.1930000000,0.5600000000,-0.7003338004,737806.4409722223,0.5915000000
0.4602500000,0.3260000000,0.2740000000,0.5600000000,-0.7003120949,737806.4444444445,0.6060000000
0.4641500000,0.3260000000,0.1130000000,0.5600000000,-0.7002903867,737806.4479166666,0.6130000000
0.4711000000,0.3300000000,0.2090000000,0.5400000000,-0.7002686759,737806.4513888889,0.6200000000
0.4860000000,0.3320000000,0.1930000000,0.5400000000,-0.7002469623,737806.4548611111,0.6320000000
0.4950000000,0.3360000000,0.1770000000,0.5300000000,-0.7002252460,737806.4583333334,0.6460000000
0.4972500000,0.3380000000,0.2090000000,0.5200000000,-0.7002035270,737806.4618055555,0.6585000000
0.5093500000,0.3420000000,0.1770000000,0.5100000000,-0.7001818053,737806.4652777778,0.7085000000
0.5242500000,0.3420000000,0.2250000000,0.5100000000,-0.7001600810,737806.4687500000,0.7155000000
0.5322500000,0.3460000000,0.3380000000,0.4900000000,-0.7001383539,737806.4722222223,0.8040000000
0.5518500000,0.3460000000,0.2740000000,0.4800000000,-0.7001166241,737806.4756944445,0.8200000000
0.4116000000,0.3480000000,0.2250000000,0.4800000000,-0.7000948916,737806.4791666666,0.8950000000
0.6837500000,0.3520000000,0.2250000000,0.4600000000,-0.7000731564,737806.4826388889,0.3930000000
0.3149000000,0.3520000000,0.2570000000,0.4600000000,-0.7000514185,737806.4861111111,0.8335000000
0.2823500000,0.3560000000,0.1930000000,0.4400000000,-0.7000296779,737806.4895833334,0.8720000000
0.2893000000,0.3560000000,0.2740000000,0.4000000000,-0.7000079345,737806.4930555555,0.8580000000
0.6655500000,0.3600000000,0.2250000000,0.4200000000,-0.6999861885,737806.4965277778,0.8595000000
0.6719000000,0.3660000000,0.1770000000,0.4000000000,-0.6999644398,737806.5000000000,0.7995000000
0.6291500000,0.3700000000,0.2090000000,0.4100000000,-0.6999426884,737806.5034722223,0.8065000000
0.6238500000,0.3720000000,0.2570000000,0.3700000000,-0.6999209343,737806.5069444445,0.7835000000
0.6291500000,0.3720000000,0.2250000000,0.3700000000,-0.6998991775,737806.5104166666,0.8245000000
0.6346500000,0.3680000000,0.2570000000,0.3500000000,-0.6998774179,737806.5138888889,0.7875000000
0.6173000000,0.3760000000,0.2570000000,0.3300000000,-0.6998556557,737806.5173611111,0.8515000000
0.6500000000,0.3820000000,0.2090000000,0.3600000000,-0.6998338908,737806.5208333334,0.8285000000
0.4852000000,0.3840000000,0.2250000000,0.3500000000,-0.6998121232,737806.5243055555,0.8210000000
0.6340500000,0.3860000000,0.2250000000,0.3500000000,-0.6997903528,737806.5277777778,0.7970000000
0.6506000000,0.3920000000,0.1610000000,0.3300000000,-0.6997685798,737806.5312500000,0.8250000000
0.5175000000,0.3960000000,0.1770000000,0.3200000000,-0.6997468041,737806.5347222223,0.7735000000
0.6154500000,0.3920000000,0.3220000000,0.3200000000,-0.6997250257,737806.5381944445,0.7675000000
0.6099500000,0.3860000000,0.3060000000,0.3300000000,-0.6997032445,737806.5416666666,0.8055000000
0.6346500000,0.3840000000,0.2570000000,0.3300000000,-0.6996814607,737806.5451388889,0.8245000000
0.6457000000,0.3880000000,0.2570000000,0.3300000000,-0.6996596742,737806.5486111111,0.8080000000
0.6391500000,0.3940000000,0.3220000000,0.3300000000,-0.6996378849,737806.5520833334,0.8500000000
0.2343000000,0.3920000000,0.2570000000,0.3200000000,-0.6996160930,737806.5555555555,0.8090000000
0.6328500000,0.4000000000,0.2250000000,0.3200000000,-0.6995942983,737806.5590277778,0.8005000000
0.6371000000,0.4060000000,0.2410000000,0.3200000000,-0.6995725010,737806.5625000000,0.8005000000
0.6308000000,0.4000000000,0.2740000000,0.3200000000,-0.6995507010,737806.5659722223,0.7920000000
0.6281000000,0.3900000000,0.2570000000,0.3300000000,-0.6995288982,737806.5694444445,0.8125000000
0.6346500000,0.3900000000,0.1770000000,0.3400000000,-0.6995070928,737806.5729166666,0.7940000000
0.6369000000,0.3920000000,0.4020000000,0.3400000000,-0.6994852847,737806.5763888889,0.7920000000
0.6107500000,0.3960000000,0.1610000000,0.3500000000,-0.6994634738,737806.5798611111,0.7800000000
0.6203500000,0.4040000000,0.2090000000,0.3400000000,-0.6994416603,737806.5833333334,0.7675000000
0.5999000000,0.4040000000,0.2250000000,0.3300000000,-0.6994198441,737806.5868055555,0.7385000000
0.5835500000,0.4120000000,0.2900000000,0.3300000000,-0.6993980251,737806.5902777778,0.7185000000
0.5715000000,0.4120000000,0.1770000000,0.3200000000,-0.6993762035,737806.5937500000,0.7095000000
0.5702500000,0.4120000000,0.2740000000,0.3300000000,-0.6993543792,737806.5972222223,0.7160000000
0.5623000000,0.4140000000,0.3380000000,0.3300000000,-0.6993325522,737806.6006944445,0.7170000000
0.5686000000,0.4060000000,0.4020000000,0.3300000000,-0.6993107224,737806.6041666666,0.7200000000
0.5708500000,0.4140000000,0.2410000000,0.3200000000,-0.6992888900,737806.6076388889,0.7190000000
0.5661500000,0.4220000000,0.1930000000,0.3200000000,-0.6992670549,737806.6111111111,0.7125000000
0.5600500000,0.4160000000,0.1610000000,0.3300000000,-0.6992452171,737806.6145833334,0.7025000000
0.5557500000,0.4240000000,0.3060000000,0.2900000000,-0.6992233765,737806.6180555555,0.7055000000
0.5569500000,0.4260000000,0.2740000000,0.3000000000,-0.6992015333,737806.6215277778,0.6960000000
0.5524500000,0.4280000000,0.2410000000,0.2900000000,-0.6991796874,737806.6250000000,0.6880000000
0.5496000000,0.4360000000,0.3380000000,0.2900000000,-0.6991578388,737806.6284722223,0.6850000000
0.5410000000,0.4240000000,0.2900000000,0.3000000000,-0.6991359875,737806.6319444445,0.6760000000
0.5345000000,0.4200000000,0.3700000000,0.3000000000,-0.6991141335,737806.6354166666,0.6735000000
0.5291500000,0.4280000000,0.3540000000,0.2900000000,-0.6990922767,737806.6388888889,0.6905000000
0.5426500000,0.4320000000,0.3060000000,0.2800000000,-0.6990704173,737806.6423611111,0.6950000000
0.5334500000,0.4320000000,0.3380000000,0.2800000000,-0.6990485552,737806.6458333334,0.7060000000
0.5725000000,0.4320000000,0.3700000000,0.2800000000,-0.6990266904,737806.6493055555,0.6720000000
0.5353000000,0.4300000000,0.3220000000,0.2900000000,-0.6990048229,737806.6527777778,0.6515000000
0.5103500000,0.4400000000,0.2900000000,0.3000000000,-0.6989829527,737806.6562500000,0.6910000000
0.2549500000,0.4320000000,0.3380000000,0.3200000000,-0.6989610799,737806.6597222223,0.6245000000
0.4893000000,0.4280000000,0.3860000000,0.3300000000,-0.6989392043,737806.6631944445,0.6140000000
0.4780500000,0.4240000000,0.4180000000,0.3200000000,-0.6989173260,737806.6666666666,0.6330000000
0.4874500000,0.4240000000,0.2900000000,0.3000000000,-0.6988954450,737806.6701388889,0.6505000000
0.5103500000,0.4360000000,0.1930000000,0.3100000000,-0.6988735613,737806.6736111111,0.6750000000
0.3723500000,0.4320000000,0.3540000000,0.2900000000,-0.6988516749,737806.6770833334,0.5705000000
0.2116000000,0.4340000000,0.3540000000,0.2700000000,-0.6988297859,737806.6805555555,0.6625000000
0.5040000000,0.4320000000,0.2740000000,0.2700000000,-0.6988078941,737806.6840277778,0.5790000000
0.1777000000,0.4280000000,0.3860000000,0.2700000000,-0.6987859996,737806.6875000000,0.5990000000
0.2053000000,0.4280000000,0.4180000000,0.2700000000,-0.6987641025,737806.6909722223,0.5550000000
0.4230500000,0.4280000000,0.2570000000,0.2700000000,-0.6987422026,737806.6944444445,0.4970000000
0.3876500000,0.4340000000,0.4020000000,0.2600000000,-0.6987203001,737806.6979166666,0.4825000000
0.3799000000,0.4200000000,0.3380000000,0.2700000000,-0.6986983948,737806.7013888889,0.4695000000
0.3709000000,0.4300000000,0.2740000000,0.2700000000,-0.6986764869,737806.7048611111,0.4535000000
0.3592500000,0.4260000000,0.3540000000,0.2700000000,-0.6986545763,737806.7083333334,0.4475000000
0.3535000000,0.4240000000,0.3060000000,0.2700000000,-0.6986326629,737806.7118055555,0.4360000000
0.3425000000,0.4260000000,0.3060000000,0.2900000000,-0.6986107469,737806.7152777778,0.4315000000
0.3394000000,0.4180000000,0.4180000000,0.2900000000,-0.6985888282,737806.7187500000,0.4225000000
0.3194000000,0.4240000000,0.2410000000,0.3000000000,-0.6985669068,737806.7222222223,0.4280000000
0.3394000000,0.4240000000,0.2740000000,0.3200000000,-0.6985449827,737806.7256944445,0.4160000000
0.3230500000,0.4180000000,0.3220000000,0.3300000000,-0.6985230559,737806.7291666666,0.3975000000
0.2723500000,0.4140000000,0.3540000000,0.3300000000,-0.6985011264,737806.7326388889,0.3650000000
0.2805500000,0.4160000000,0.3060000000,0.3400000000,-0.6984791942,737806.7361111111,0.3305000000
0.1546000000,0.4100000000,0.3540000000,0.3200000000,-0.6984572593,737806.7395833334,0.3365000000
0.2672500000,0.4120000000,0.3060000000,0.3000000000,-0.6984353217,737806.7430555555,0.3405000000
0.2656000000,0.4140000000,0.4510000000,0.3100000000,-0.6984133814,737806.7465277778,0.3040000000
0.2269500000,0.4080000000,0.3380000000,0.3500000000,-0.6983914385,737806.7500000000,0.2450000000
0.1846500000,0.4020000000,0.2740000000,0.3700000000,-0.6983694928,737806.7534722223,0.2525000000
0.2112000000,0.3980000000,0.3060000000,0.3800000000,-0.6983475444,737806.7569444445,0.2325000000
0.1460000000,0.3940000000,0.2900000000,0.4400000000,-0.6983255934,737806.7604166666,0.2335000000
0.1979000000,0.3940000000,0.3060000000,0.4600000000,-0.6983036396,737806.7638888889,0.2165000000
0.1852500000,0.3880000000,0.3220000000,0.4800000000,-0.6982816832,737806.7673611111,0.1890000000
0.1660500000,0.3720000000,0.3060000000,0.5700000000,-0.6982597241,737806.7708333334,0.1645000000
0.1505000000,0.3640000000,0.2900000000,0.5800000000,-0.6982377623,737806.7743055555,0.1530000000
0.1425000000,0.3700000000,0.2740000000,0.5400000000,-0.6982157977,737806.7777777778,0.1505000000
0.0838500000,0.3740000000,0.3220000000,0.5300000000,-0.6981938305,737806.7812500000,0.1455000000
0.1343500000,0.3740000000,0.2090000000,0.5400000000,-0.6981718606,737806.7847222223,0.1135000000
0.1128500000,0.3760000000,0.2410000000,0.5400000000,-0.6981498880,737806.7881944445,0.0920000000
0.1419000000,0.2040000000,0.0480000000,0.8000000000,-0.6946444772,737807.3368055555,0.1745000000
0.1523500000,0.2040000000,0.0480000000,0.8000000000,-0.6946220780,737807.3402777778,0.1895000000
0.1644000000,0.2060000000,0.0320000000,0.8000000000,-0.6945996761,737807.3437500000,0.2065000000
0.1766500000,0.2080000000,0.0320000000,0.8000000000,-0.6945772716,737807.3472222223,0.2205000000
0.1854500000,0.2080000000,0.0320000000,0.8000000000,-0.6945548644,737807.3506944445,0.2375000000
0.1959000000,0.2120000000,0.0320000000,0.7900000000,-0.6945324545,737807.3541666666,0.2460000000
0.2081500000,0.2140000000,0.0320000000,0.7900000000,-0.6945100419,737807.3576388889,0.2705000000
0.2175500000,0.2160000000,0.0320000000,0.7800000000,-0.6944876267,737807.3611111111,0.2870000000
0.2294000000,0.2220000000,0.0320000000,0.7800000000,-0.6944652088,737807.3645833334,0.3010000000
0.2415000000,0.2240000000,0.0320000000,0.7700000000,-0.6944427882,737807.3680555555,0.3155000000
0.2521000000,0.2280000000,0.0320000000,0.7700000000,-0.6944203650,737807.3715277778,0.3260000000
0.2635500000,0.2340000000,0.0160000000,0.7600000000,-0.6943979390,737807.3750000000,0.3410000000
0.2717500000,0.2380000000,0.0320000000,0.7600000000,-0.6943755105,737807.3784722223,0.3570000000
0.2828000000,0.2460000000,0.0160000000,0.7500000000,-0.6943530792,737807.3819444445,0.3740000000
0.2954500000,0.2520000000,0.0160000000,0.7400000000,-0.6943306453,737807.3854166666,0.3885000000
0.3073000000,0.2560000000,0.0320000000,0.7300000000,-0.6943082086,737807.3888888889,0.3965000000
0.3194000000,0.2640000000,0.0640000000,0.7200000000,-0.6942857694,737807.3923611111,0.4095000000
0.3259000000,0.2720000000,0.0640000000,0.7000000000,-0.6942633274,737807.3958333334,0.4100000000
0.3378000000,0.2800000000,0.0640000000,0.6900000000,-0.6942408828,737807.3993055555,0.4345000000
0.3474000000,0.2860000000,0.1130000000,0.6700000000,-0.6942184355,737807.4027777778,0.4490000000
0.3594500000,0.2940000000,0.0970000000,0.6500000000,-0.6941959855,737807.4062500000,0.4640000000
0.3680500000,0.3000000000,0.1130000000,0.6300000000,-0.6941735329,737807.4097222223,0.4705000000
0.3801000000,0.3060000000,0.1130000000,0.6100000000,-0.6941510776,737807.4131944445,0.4765000000
0.3844000000,0.3140000000,0.0970000000,0.6000000000,-0.6941286196,737807.4166666666,0.4905000000
0.3917500000,0.3180000000,0.0320000000,0.5900000000,-0.6941061589,737807.4201388889,0.5035000000
0.4026000000,0.3240000000,0.0640000000,0.5700000000,-0.6940836956,737807.4236111111,0.5125000000
0.4142500000,0.3280000000,0.0970000000,0.5300000000,-0.6940612296,737807.4270833334,0.5205000000
0.4220000000,0.3340000000,0.0800000000,0.5100000000,-0.6940387610,737807.4305555555,0.5255000000
0.4298000000,0.3380000000,0.0970000000,0.4900000000,-0.6940162896,737807.4340277778,0.5360000000
0.4392000000,0.3420000000,0.0800000000,0.5000000000,-0.6939938156,737807.4375000000,0.5450000000
0.4435000000,0.3460000000,0.0800000000,0.4700000000,-0.6939713390,737807.4409722223,0.5540000000
0.4510500000,0.3480000000,0.0800000000,0.4600000000,-0.6939488596,737807.4444444445,0.5645000000
0.4627000000,0.3560000000,0.0320000000,0.4800000000,-0.6939263776,737807.4479166666,0.5750000000
0.4723000000,0.3620000000,0.0160000000,0.4600000000,-0.6939038929,737807.4513888889,0.5780000000
0.4803000000,0.3640000000,0.0480000000,0.4300000000,-0.6938814056,737807.4548611111,0.5870000000
0.4880500000,0.3660000000,0.0480000000,0.4100000000,-0.6938589155,737807.4583333334,0.5940000000
0.4917500000,0.3680000000,0.0800000000,0.4000000000,-0.6938364229,737807.4618055555,0.5975000000
0.4983000000,0.3720000000,0.0480000000,0.4000000000,-0.6938139275,737807.4652777778,0.6025000000
0.5026000000,0.3760000000,0.0640000000,0.3800000000,-0.6937914295,737807.4687500000,0.6145000000
0.5093500000,0.3800000000,0.0480000000,0.3700000000,-0.6937689288,737807.4722222223,0.6160000000
0.5185500000,0.3860000000,0.0480000000,0.3900000000,-0.6937464254,737807.4756944445,0.6270000000
0.5230500000,0.3880000000,0.0640000000,0.3600000000,-0.6937239194,737807.4791666666,0.6330000000
0.5287500000,0.3920000000,0.0320000000,0.3600000000,-0.6937014107,737807.4826388889,0.6375000000
0.5383500000,0.3980000000,0.0480000000,0.3500000000,-0.6936788993,737807.4861111111,0.6405000000
0.5410000000,0.4060000000,0.0480000000,0.3500000000,-0.6936563852,737807.4895833334,0.6525000000
0.5451000000,0.4100000000,0.0640000000,0.3500000000,-0.6936338685,737807.4930555555,0.6690000000
0.5510500000,0.4120000000,0.0160000000,0.3400000000,-0.6936113492,737807.4965277778,0.6880000000
0.5606500000,0.4140000000,0.0800000000,0.3300000000,-0.6935888271,737807.5000000000,0.6875000000
0.5674000000,0.4160000000,0.0480000000,0.3200000000,-0.6935663024,737807.5034722223,0.6875000000
0.5717000000,0.4260000000,0.0160000000,0.3200000000,-0.6935437750,737807.5069444445,0.6965000000
0.5776000000,0.4360000000,0.0970000000,0.3100000000,-0.6935212450,737807.5104166666,0.7050000000
0.5837500000,0.4320000000,0.0480000000,0.3200000000,-0.6934987123,737807.5138888889,0.7075000000
0.5862000000,0.4280000000,0.0640000000,0.3100000000,-0.6934761769,737807.5173611111,0.7085000000
0.5870000000,0.4320000000,0.0000000000,0.3200000000,-0.6934536388,737807.5208333334,0.7085000000
0.5911000000,0.4380000000,0.0480000000,0.2900000000,-0.6934310981,737807.5243055555,0.7090000000
0.5876500000,0.4460000000,0.0320000000,0.3000000000,-0.6934085547,737807.5277777778,0.7235000000
0.5952000000,0.4460000000,0.0640000000,0.2900000000,-0.6933860087,737807.5312500000,0.7175000000
0.5991000000,0.4540000000,0.0320000000,0.2800000000,-0.6933634599,737807.5347222223,0.7100000000
0.5886500000,0.4620000000,0.0320000000,0.2700000000,-0.6933409086,737807.5381944445,0.7085000000
0.5923500000,0.4560000000,0.0640000000,0.2800000000,-0.6933183545,737807.5416666666,0.7095000000
0.5864000000,0.4500000000,0.0160000000,0.2900000000,-0.6932957978,737807.5451388889,0.7145000000
0.5925500000,0.4580000000,0.0160000000,0.2800000000,-0.6932732384,737807.5486111111,0.7120000000
0.5927500000,0.4620000000,0.0640000000,0.2700000000,-0.6932506763,737807.5520833334,0.7125000000
0.5940000000,0.4600000000,0.0640000000,0.2600000000,-0.6932281116,737807.5555555555,0.7115000000
0.5913000000,0.4580000000,0.0640000000,0.3000000000,-0.6932055442,737807.5590277778,0.7150000000
0.5907000000,0.4660000000,0.0480000000,0.3700000000,-0.6931829742,737807.5625000000,0.7135000000
0.5903000000,0.4720000000,0.0480000000,0.3800000000,-0.6931604015,737807.5659722223,0.7135000000
0.5901000000,0.4760000000,0.1290000000,0.3400000000,-0.6931378261,737807.5694444445,0.7140000000
0.5880500000,0.4840000000,0.1770000000,0.3100000000,-0.6931152480,737807.5729166666,0.7180000000
0.5890500000,0.4800000000,0.0480000000,0.3300000000,-0.6930926673,737807.5763888889,0.7120000000
0.5872500000,0.4760000000,0.1130000000,0.3800000000,-0.6930700840,737807.5798611111,0.7085000000
0.5886500000,0.4720000000,0.1450000000,0.3800000000,-0.6930474979,737807.5833333334,0.7055000000
0.5886500000,0.4660000000,0.1130000000,0.3900000000,-0.6930249092,737807.5868055555,0.7075000000
0.5850000000,0.4600000000,0.1290000000,0.3800000000,-0.6930023178,737807.5902777778,0.7065000000
0.5872500000,0.4640000000,0.0970000000,0.3700000000,-0.6929797238,737807.5937500000,0.7050000000
0.5837500000,0.4720000000,0.1130000000,0.3800000000,-0.6929571271,737807.5972222223,0.6965000000
0.5704500000,0.4740000000,0.1450000000,0.3900000000,-0.6929345277,737807.6006944445,0.6895000000
0.5676000000,0.4760000000,0.0800000000,0.3500000000,-0.6929119257,737807.6041666666,0.6835000000
0.5639000000,0.4760000000,0.0640000000,0.3600000000,-0.6928893210,737807.6076388889,0.6800000000
0.5594000000,0.4740000000,0.0970000000,0.3800000000,-0.6928667136,737807.6111111111,0.6860000000
0.5533000000,0.4740000000,0.0970000000,0.3900000000,-0.6928441036,737807.6145833334,0.6805000000
0.5545000000,0.4720000000,0.0970000000,0.3900000000,-0.6928214909,737807.6180555555,0.6720000000
0.5484000000,0.4740000000,0.0800000000,0.3800000000,-0.6927988756,737807.6215277778,0.6660000000
0.5414500000,0.4720000000,0.1130000000,0.4100000000,-0.6927762576,737807.6250000000,0.6575000000
0.5383500000,0.4700000000,0.0800000000,0.4100000000,-0.6927536369,737807.6284722223,0.6580000000
0.5336500000,0.4700000000,0.1130000000,0.3800000000,-0.6927310135,737807.6319444445,0.6575000000
0.5308000000,0.4720000000,0.0970000000,0.3700000000,-0.6927083875,737807.6354166666,0.6445000000
0.5263000000,0.4740000000,0.1290000000,0.3600000000,-0.6926857589,737807.6388888889,0.6350000000
0.5214000000,0.4720000000,0.1130000000,0.3800000000,-0.6926631275,737807.6423611111,0.6285000000
0.5128000000,0.4720000000,0.0970000000,0.3800000000,-0.6926404935,737807.6458333334,0.6270000000
0.5085000000,0.4620000000,0.1450000000,0.3800000000,-0.6926178569,737807.6493055555,0.6145000000
0.5005500000,0.4680000000,0.1290000000,0.3700000000,-0.6925952176,737807.6527777778,0.6030000000
0.4938000000,0.4720000000,0.0970000000,0.3600000000,-0.6925725756,737807.6562500000,0.5950000000
0.4850000000,0.4780000000,0.1130000000,0.3400000000,-0.6925499309,737807.6597222223,0.5865000000
0.4747500000,0.4780000000,0.1290000000,0.3400000000,-0.6925272836,737807.6631944445,0.5760000000
0.4655500000,0.4740000000,0.1130000000,0.3300000000,-0.6925046337,737807.6666666666,0.5670000000
0.4580000000,0.4700000000,0.1290000000,0.3200000000,-0.6924819810,737807.6701388889,0.5570000000
0.4535000000,0.4740000000,0.1290000000,0.3300000000,-0.6924593257,737807.6736111111,0.5470000000
0.4435000000,0.4760000000,0.1130000000,0.3300000000,-0.6924366678,737807.6770833334,0.5330000000
0.4339000000,0.4740000000,0.1770000000,0.3100000000,-0.6924140072,737807.6805555555,0.5280000000
0.4265000000,0.4740000000,0.1450000000,0.3300000000,-0.6923913439,737807.6840277778,0.5165000000
0.4200000000,0.4700000000,0.1930000000,0.3000000000,-0.6923686779,737807.6875000000,0.5055000000
0.4116000000,0.4680000000,0.1130000000,0.3200000000,-0.6923460093,737807.6909722223,0.4955000000
0.4026000000,0.4700000000,0.1770000000,0.3400000000,-0.6923233381,737807.6944444445,0.4790000000
0.3895000000,0.4660000000,0.0970000000,0.3600000000,-0.6923006642,737807.6979166666,0.4710000000
0.3813500000,0.4720000000,0.1930000000,0.3300000000,-0.6922779876,737807.7013888889,0.4570000000
0.3707000000,0.4620000000,0.1450000000,0.3600000000,-0.6922553083,737807.7048611111,0.4425000000
0.3600500000,0.4660000000,0.0970000000,0.3500000000,-0.6922326264,737807.7083333334,0.4345000000
0.3533000000,0.4720000000,0.1290000000,0.3500000000,-0.6922099418,737807.7118055555,0.4200000000
0.3455500000,0.4760000000,0.1610000000,0.3400000000,-0.6921872546,737807.7152777778,0.4045000000
0.3322500000,0.4680000000,0.1130000000,0.3700000000,-0.6921645647,737807.7187500000,0.3865000000
0.3155000000,0.4700000000,0.0970000000,0.3500000000,-0.6921418722,737807.7222222223,0.3755000000
0.3075000000,0.4720000000,0.1450000000,0.3300000000,-0.6921191770,737807.7256944445,0.3610000000
0.2967000000,0.4720000000,0.0800000000,0.3800000000,-0.6920964791,737807.7291666666,0.3480000000
0.2868500000,0.4660000000,0.1610000000,0.4000000000,-0.6920737786,737807.7326388889,0.3275000000
0.2699000000,0.4660000000,0.1770000000,0.3800000000,-0.6920510754,737807.7361111111,0.3125000000
0.2607000000,0.4620000000,0.1130000000,0.4200000000,-0.6920283695,737807.7395833334,0.2965000000
0.2511000000,0.4640000000,0.1770000000,0.3800000000,-0.6920056610,737807.7430555555,0.2805000000
0.2372000000,0.4720000000,0.1610000000,0.3900000000,-0.6919829499,737807.7465277778,0.2685000000
0.2288000000,0.4700000000,0.1130000000,0.4300000000,-0.6919602360,737807.7500000000,0.2520000000
0.2159000000,0.4720000000,0.1610000000,0.4100000000,-0.6919375195,737807.7534722223,0.2360000000
0.2044500000,0.4720000000,0.1610000000,0.4100000000,-0.6919148004,737807.7569444445,0.2195000000
0.1930000000,0.4660000000,0.1610000000,0.4300000000,-0.6918920786,737807.7604166666,0.2050000000
0.1840000000,0.4620000000,0.1290000000,0.4300000000,-0.6918693541,737807.7638888889,0.1915000000
0.1736000000,0.4640000000,0.1610000000,0.4500000000,-0.6918466270,737807.7673611111,0.1740000000
0.1607000000,0.4620000000,0.1610000000,0.4400000000,-0.6918238972,737807.7708333334,0.1605000000
0.1511000000,0.4580000000,0.1290000000,0.4500000000,-0.6918011648,737807.7743055555,0.1465000000
0.1427000000,0.4580000000,0.1290000000,0.4900000000,-0.6917784297,737807.7777777778,0.1335000000
0.1312500000,0.4580000000,0.1610000000,0.4900000000,-0.6917556919,737807.7812500000,0.1210000000
0.1216500000,0.4560000000,0.1130000000,0.5000000000,-0.6917329515,737807.7847222223,0.1090000000
