G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,datenum,power_norm
0.1973000000,0.1780000000,0.0000000000,0.9400000000,0.5565503553,737552.3923611111,0.2740000000
0.2549500000,0.1820000000,0.0000000000,0.9400000000,0.5565825433,737552.3958333334,0.3035000000
0.1693000000,0.1860000000,0.0000000000,0.9400000000,0.5566147294,737552.3993055555,0.3035000000
0.2815500000,0.1900000000,0.0000000000,0.9300000000,0.5566469136,737552.4027777778,0.3120000000
0.2803000000,0.1960000000,0.0000000000,0.9400000000,0.5566790960,737552.4062500000,0.3340000000
0.2885000000,0.2040000000,0.0000000000,0.9400000000,0.5567112765,737552.4097222223,0.3485000000
0.3155000000,0.2120000000,0.0000000000,0.9400000000,0.5567434552,737552.4131944445,0.3630000000
0.3020000000,0.2280000000,0.0000000000,0.9300000000,0.5567756320,737552.4166666666,0.3750000000
0.3138500000,0.2400000000,0.0000000000,0.9200000000,0.5568078070,737552.4201388889,0.3750000000
0.3196000000,0.2480000000,0.0000000000,0.8900000000,0.5568399802,737552.4236111111,0.3805000000
0.3265500000,0.2560000000,0.0000000000,0.8700000000,0.5568721515,737552.4270833334,0.3820000000
0.3371500000,0.2620000000,0.0000000000,0.8500000000,0.5569043209,737552.4305555555,0.3860000000
0.3482000000,0.2660000000,0.0000000000,0.8400000000,0.5569364885,737552.4340277778,0.3990000000
0.3584500000,0.2720000000,0.0000000000,0.8200000000,0.5569686542,737552.4375000000,0.4140000000
0.3654000000,0.2720000000,0.0000000000,0.8000000000,0.5570008181,737552.4409722223,0.4155000000
0.3752000000,0.2740000000,0.0000000000,0.8000000000,0.5570329801,737552.4444444445,0.4135000000
0.3829500000,0.2760000000,0.0000000000,0.8000000000,0.5570651403,737552.4479166666,0.4130000000
0.3903500000,0.2780000000,0.0000000000,0.7900000000,0.5570972986,737552.4513888889,0.4130000000
0.3997500000,0.2820000000,0.0000000000,0.7800000000,0.5571294551,737552.4548611111,0.4135000000
0.4063000000,0.2820000000,0.0000000000,0.7800000000,0.5571616097,737552.4583333334,0.4155000000
0.4148500000,0.2800000000,0.0160000000,0.7600000000,0.5571937625,737552.4618055555,0.4155000000
0.4230500000,0.2760000000,0.0000000000,0.7700000000,0.5572259134,737552.4652777778,0.5000000000
0.4275500000,0.2780000000,0.0160000000,0.7800000000,0.5572580625,737552.4687500000,0.5255000000
0.4516500000,0.2820000000,0.0000000000,0.7700000000,0.5572902097,737552.4722222223,0.5255000000
0.4476000000,0.2820000000,0.0000000000,0.7700000000,0.5573223551,737552.4756944445,0.5335000000
0.4529000000,0.2840000000,0.0000000000,0.7600000000,0.5573544986,737552.4791666666,0.5435000000
0.4598500000,0.2860000000,0.0000000000,0.7600000000,0.5573866403,737552.4826388889,0.5625000000
0.4805000000,0.2840000000,0.0000000000,0.7700000000,0.5574187801,737552.4861111111,0.5790000000
0.4850000000,0.2800000000,0.0160000000,0.7700000000,0.5574509181,737552.4895833334,0.4845000000
0.4731500000,0.2780000000,0.0000000000,0.7700000000,0.5574830542,737552.4930555555,0.4970000000
0.4754000000,0.2820000000,0.0000000000,0.7800000000,0.5575151884,737552.4965277778,0.5150000000
0.4807000000,0.2820000000,0.0000000000,0.7700000000,0.5575473208,737552.5000000000,0.5250000000
0.4999000000,0.2840000000,0.0160000000,0.7800000000,0.5575794514,737552.5034722223,0.5405000000
0.4948000000,0.2840000000,0.0000000000,0.7800000000,0.5576115801,737552.5069444445,0.5550000000
0.5066500000,0.2880000000,0.0000000000,0.7700000000,0.5576437069,737552.5104166666,0.5500000000
0.5066500000,0.2920000000,0.0000000000,0.7600000000,0.5576758319,737552.5138888889,0.5810000000
0.4754000000,0.2880000000,0.0320000000,0.7500000000,0.5577079550,737552.5173611111,0.5830000000
0.4876500000,0.2840000000,0.0000000000,0.7600000000,0.5577400763,737552.5208333334,0.5630000000
0.4872500000,0.2860000000,0.0000000000,0.7800000000,0.5577721957,737552.5243055555,0.6190000000
0.5375500000,0.2880000000,0.0000000000,0.7600000000,0.5578043133,737552.5277777778,0.6195000000
0.5500000000,0.2900000000,0.0000000000,0.7700000000,0.5578364290,737552.5312500000,0.6305000000
0.4627000000,0.2880000000,0.0000000000,0.7600000000,0.5578685429,737552.5347222223,0.6105000000
0.5377500000,0.2880000000,0.0160000000,0.7600000000,0.5579006549,737552.5381944445,0.5655000000
0.4208000000,0.2920000000,0.0160000000,0.7600000000,0.5579327651,737552.5416666666,0.5525000000
0.4596500000,0.2920000000,0.0160000000,0.7600000000,0.5579648734,737552.5451388889,0.5505000000
0.4792500000,0.2920000000,0.0000000000,0.7600000000,0.5579969798,737552.5486111111,0.5595000000
0.4702500000,0.2940000000,0.0160000000,0.7500000000,0.5580290844,737552.5520833334,0.5265000000
0.4557500000,0.2920000000,0.0000000000,0.7500000000,0.5580611871,737552.5555555555,0.5205000000
0.3623000000,0.2880000000,0.0000000000,0.7600000000,0.5580932880,737552.5590277778,0.5840000000
0.4500500000,0.2840000000,0.0160000000,0.7600000000,0.5581253871,737552.5625000000,0.4700000000
0.4060500000,0.2840000000,0.0000000000,0.7700000000,0.5581574842,737552.5659722223,0.5000000000
0.4308000000,0.2880000000,0.0000000000,0.7700000000,0.5581895796,737552.5694444445,0.4890000000
0.4230500000,0.2860000000,0.0000000000,0.7600000000,0.5582216730,737552.5729166666,0.4750000000
0.3737500000,0.2880000000,0.0000000000,0.7600000000,0.5582537646,737552.5763888889,0.5070000000
0.3954500000,0.2860000000,0.0000000000,0.7600000000,0.5582858544,737552.5798611111,0.5150000000
0.4287500000,0.2880000000,0.0160000000,0.7600000000,0.5583179423,737552.5833333334,0.5450000000
0.4498500000,0.2840000000,0.0000000000,0.7800000000,0.5583500283,737552.5868055555,0.4440000000
0.3923500000,0.2880000000,0.0000000000,0.7700000000,0.5583821125,737552.5902777778,0.3265000000
0.2511000000,0.2860000000,0.0000000000,0.7700000000,0.5584141948,737552.5937500000,0.3105000000
0.2672500000,0.2820000000,0.0160000000,0.7800000000,0.5584462753,737552.5972222223,0.2715000000
0.2339000000,0.2780000000,0.0000000000,0.7900000000,0.5584783539,737552.6006944445,0.1915000000
0.1676500000,0.2720000000,0.0000000000,0.8000000000,0.5585104307,737552.6041666666,0.1890000000
0.1611000000,0.2700000000,0.0000000000,0.8000000000,0.5585425056,737552.6076388889,0.1690000000
0.1449500000,0.2720000000,0.0160000000,0.8000000000,0.5585745786,737552.6111111111,0.1765000000
0.1527500000,0.2700000000,0.0000000000,0.8000000000,0.5586066498,737552.6145833334,0.3510000000
0.1529500000,0.2700000000,0.0000000000,0.8000000000,0.5586387191,737552.6180555555,0.5010000000
0.3590500000,0.2720000000,0.0000000000,0.8000000000,0.5586707866,737552.6215277778,0.5370000000
0.4244500000,0.2740000000,0.0000000000,0.8100000000,0.5587028522,737552.6250000000,0.5215000000
0.4308000000,0.2780000000,0.0000000000,0.8000000000,0.5587349160,737552.6284722223,0.5130000000
0.4480000000,0.2860000000,0.0000000000,0.8000000000,0.5587669779,737552.6319444445,0.4915000000
0.3860500000,0.2880000000,0.0000000000,0.7800000000,0.5587990380,737552.6354166666,0.5060000000
0.4332500000,0.2880000000,0.0320000000,0.7800000000,0.5588310961,737552.6388888889,0.2780000000
0.2134500000,0.2860000000,0.0000000000,0.7800000000,0.5588631525,737552.6423611111,0.2820000000
0.2396500000,0.2860000000,0.0160000000,0.7800000000,0.5588952069,737552.6458333334,0.1595000000
0.1435500000,0.2820000000,0.0000000000,0.7800000000,0.5589272596,737552.6493055555,0.1410000000
0.1261500000,0.2840000000,0.0000000000,0.7900000000,0.5589593103,737552.6527777778,0.1185000000
0.1090000000,0.2780000000,0.0000000000,0.7800000000,0.5589913592,737552.6562500000,0.1105000000
0.1010000000,0.2760000000,0.0000000000,0.7900000000,0.5590234063,737552.6597222223,0.1180000000
0.1016000000,0.2760000000,0.0000000000,0.7900000000,0.5590554514,737552.6631944445,0.1175000000
0.1094000000,0.2720000000,0.0000000000,0.8000000000,0.5590874948,737552.6666666666,0.1070000000
0.0906000000,0.2700000000,0.0000000000,0.8000000000,0.5591195362,737552.6701388889,0.1605000000
0.1030500000,0.2680000000,0.0000000000,0.8100000000,0.5591515758,737552.6736111111,0.1685000000
0.1488500000,0.2700000000,0.0000000000,0.8100000000,0.5591836136,737552.6770833334,0.1125000000
0.1043000000,0.2720000000,0.0000000000,0.8200000000,0.5592156495,737552.6805555555,0.0825000000
0.0822000000,0.2720000000,0.0000000000,0.8100000000,0.5592476835,737552.6840277778,0.0760000000
0.0771000000,0.2700000000,0.0000000000,0.8100000000,0.5592797157,737552.6875000000,0.0695000000
0.0719500000,0.2680000000,0.0000000000,0.8100000000,0.5593117460,737552.6909722223,0.0555000000
0.0625500000,0.2680000000,0.0000000000,0.8200000000,0.5593437744,737552.6944444445,0.0405000000
0.0517500000,0.2680000000,0.0000000000,0.8200000000,0.5593758010,737552.6979166666,0.0355000000
0.0468000000,0.2680000000,0.0000000000,0.8200000000,0.5594078257,737552.7013888889,0.0375000000
0.0501000000,0.2660000000,0.0000000000,0.8200000000,0.5594398486,737552.7048611111,0.0385000000
0.0484500000,0.2660000000,0.0000000000,0.8200000000,0.5594718696,737552.7083333334,0.0420000000
0.0509000000,0.2640000000,0.0000000000,0.8200000000,0.5595038888,737552.7118055555,0.0425000000
0.0513000000,0.2660000000,0.0000000000,0.8300000000,0.5595359061,737552.7152777778,0.0395000000
0.0495000000,0.2660000000,0.0000000000,0.8300000000,0.5595679215,737552.7187500000,0.0315000000
0.0421000000,0.2640000000,0.0000000000,0.8300000000,0.5595999351,737552.7222222223,0.0210000000
0.0231000000,0.2420000000,0.0000000000,0.9300000000,0.5652369173,737553.3368055555,0.0025000000
0.0270000000,0.2420000000,0.0000000000,0.9300000000,0.5652685978,737553.3402777778,0.0130000000
0.0247500000,0.2420000000,0.0000000000,0.9300000000,0.5653002764,737553.3437500000,0.0150000000
0.0294500000,0.2440000000,0.0000000000,0.9300000000,0.5653319531,737553.3472222223,0.0150000000
0.0300500000,0.2460000000,0.0000000000,0.9300000000,0.5653636280,737553.3506944445,0.0090000000
0.0237000000,0.2480000000,0.0000000000,0.9300000000,0.5653953010,737553.3541666666,0.0130000000
0.0247500000,0.2520000000,0.0000000000,0.9300000000,0.5654269721,737553.3576388889,0.0150000000
0.0292500000,0.2540000000,0.0000000000,0.9300000000,0.5654586413,737553.3611111111,0.0175000000
0.0319000000,0.2540000000,0.0000000000,0.9300000000,0.5654903087,737553.3645833334,0.0205000000
0.0321000000,0.2540000000,0.0000000000,0.9300000000,0.5655219741,737553.3680555555,0.0250000000
0.0362000000,0.2560000000,0.0000000000,0.9300000000,0.5655536377,737553.3715277778,0.0345000000
0.0376000000,0.2560000000,0.0000000000,0.9300000000,0.5655852994,737553.3750000000,0.0390000000
0.0458000000,0.2600000000,0.0000000000,0.9400000000,0.5656169592,737553.3784722223,0.0380000000
0.0484500000,0.2660000000,0.0000000000,0.9400000000,0.5656486171,737553.3819444445,0.0390000000
0.0443500000,0.2720000000,0.0000000000,0.9300000000,0.5656802732,737553.3854166666,0.0545000000
0.0497000000,0.2740000000,0.0000000000,0.9300000000,0.5657119273,737553.3888888889,0.0560000000
0.0607500000,0.2740000000,0.0000000000,0.9300000000,0.5657435796,737553.3923611111,0.0825000000
0.0632000000,0.2760000000,0.0000000000,0.9300000000,0.5657752300,737553.3958333334,0.1040000000
0.0830000000,0.2840000000,0.0000000000,0.9400000000,0.5658068785,737553.3993055555,0.1410000000
0.1024500000,0.2880000000,0.0000000000,0.9300000000,0.5658385251,737553.4027777778,0.1640000000
0.1190000000,0.2920000000,0.0000000000,0.9300000000,0.5658701699,737553.4062500000,0.1950000000
0.1417000000,0.2940000000,0.0000000000,0.9300000000,0.5659018127,737553.4097222223,0.1430000000
0.1255500000,0.2980000000,0.0000000000,0.9200000000,0.5659334537,737553.4131944445,0.1335000000
0.1208500000,0.3040000000,0.0000000000,0.9200000000,0.5659650928,737553.4166666666,0.1320000000
0.1194000000,0.3080000000,0.0000000000,0.9100000000,0.5659967300,737553.4201388889,0.1850000000
0.1196000000,0.3140000000,0.0160000000,0.9000000000,0.5660283653,737553.4236111111,0.2440000000
0.1693000000,0.3160000000,0.0000000000,0.8900000000,0.5660599988,737553.4270833334,0.2410000000
0.2018000000,0.3220000000,0.0320000000,0.8800000000,0.5660916303,737553.4305555555,0.2040000000
0.1658000000,0.3240000000,0.0000000000,0.8600000000,0.5661232600,737553.4340277778,0.2335000000
0.1822000000,0.3260000000,0.0000000000,0.8400000000,0.5661548878,737553.4375000000,0.2100000000
0.1838000000,0.3280000000,0.0160000000,0.8300000000,0.5661865136,737553.4409722223,0.2065000000
0.1785000000,0.3280000000,0.0320000000,0.8200000000,0.5662181377,737553.4444444445,0.1860000000
0.1591000000,0.3280000000,0.0480000000,0.8100000000,0.5662497598,737553.4479166666,0.1540000000
0.1388500000,0.3280000000,0.0000000000,0.8100000000,0.5662813800,737553.4513888889,0.1280000000
0.1190000000,0.3320000000,0.0160000000,0.8100000000,0.5663129984,737553.4548611111,0.1670000000
0.1141000000,0.3320000000,0.0000000000,0.8000000000,0.5663446149,737553.4583333334,0.2225000000
0.1582500000,0.3340000000,0.0000000000,0.8000000000,0.5663762294,737553.4618055555,0.1835000000
0.1515000000,0.3340000000,0.0160000000,0.8000000000,0.5664078421,737553.4652777778,0.1845000000
0.1599000000,0.3360000000,0.0160000000,0.7900000000,0.5664394529,737553.4687500000,0.1860000000
0.1552000000,0.3360000000,0.0000000000,0.7900000000,0.5664710619,737553.4722222223,0.1890000000
0.1652000000,0.3360000000,0.0160000000,0.7900000000,0.5665026689,737553.4756944445,0.1645000000
0.1480500000,0.3380000000,0.0000000000,0.7900000000,0.5665342741,737553.4791666666,0.1580000000
0.1421000000,0.3420000000,0.0000000000,0.7900000000,0.5665658773,737553.4826388889,0.2365000000
0.1554000000,0.3460000000,0.0160000000,0.7800000000,0.5665974787,737553.4861111111,0.3580000000
0.2077500000,0.3440000000,0.0000000000,0.7800000000,0.5666290782,737553.4895833334,0.4645000000
0.2895500000,0.3420000000,0.0160000000,0.7800000000,0.5666606758,737553.4930555555,0.2330000000
0.2024000000,0.3400000000,0.0000000000,0.7900000000,0.5666922715,737553.4965277778,0.2000000000
0.1756500000,0.3380000000,0.0000000000,0.7900000000,0.5667238654,737553.5000000000,0.1925000000
0.1595000000,0.3360000000,0.0000000000,0.8000000000,0.5667554573,737553.5034722223,0.1925000000
0.1678500000,0.3380000000,0.0000000000,0.8000000000,0.5667870474,737553.5069444445,0.1440000000
0.1321000000,0.3380000000,0.0000000000,0.7900000000,0.5668186355,737553.5104166666,0.2640000000
0.1278000000,0.3380000000,0.0970000000,0.7800000000,0.5668502218,737553.5138888889,0.2635000000
0.2179500000,0.3360000000,0.0640000000,0.7800000000,0.5668818062,737553.5173611111,0.2075000000
0.1791000000,0.3380000000,0.0160000000,0.7900000000,0.5669133887,737553.5208333334,0.1940000000
0.1689000000,0.3380000000,0.0640000000,0.7900000000,0.5669449694,737553.5243055555,0.1905000000
0.1640000000,0.3380000000,0.0160000000,0.7900000000,0.5669765481,737553.5277777778,0.1870000000
0.1640000000,0.3380000000,0.0000000000,0.7900000000,0.5670081249,737553.5312500000,0.2595000000
0.1417000000,0.3420000000,0.0000000000,0.7900000000,0.5670396999,737553.5347222223,0.2915000000
0.2284000000,0.3440000000,0.0160000000,0.7900000000,0.5670712730,737553.5381944445,0.2400000000
0.2042500000,0.3440000000,0.0160000000,0.7900000000,0.5671028441,737553.5416666666,0.2730000000
0.2055000000,0.3440000000,0.0000000000,0.7900000000,0.5671344134,737553.5451388889,0.2875000000
0.2376000000,0.3440000000,0.0000000000,0.7900000000,0.5671659808,737553.5486111111,0.2815000000
0.2312500000,0.3440000000,0.0160000000,0.7900000000,0.5671975463,737553.5520833334,0.2915000000
0.2357500000,0.3460000000,0.0320000000,0.7900000000,0.5672291100,737553.5555555555,0.3550000000
0.2484500000,0.3460000000,0.0160000000,0.7900000000,0.5672606717,737553.5590277778,0.3245000000
0.2830000000,0.3460000000,0.0000000000,0.7900000000,0.5672922315,737553.5625000000,0.5335000000
0.2969000000,0.3480000000,0.0160000000,0.7900000000,0.5673237895,737553.5659722223,0.4130000000
0.2631500000,0.3520000000,0.0000000000,0.7900000000,0.5673553456,737553.5694444445,0.6970000000
0.2543500000,0.3480000000,0.0000000000,0.7900000000,0.5673868997,737553.5729166666,0.6670000000
0.3398000000,0.3460000000,0.0000000000,0.8000000000,0.5674184520,737553.5763888889,0.6190000000
0.4913500000,0.3440000000,0.0000000000,0.8100000000,0.5674500024,737553.5798611111,0.3540000000
0.3059000000,0.3460000000,0.0160000000,0.8100000000,0.5674815509,737553.5833333334,0.5465000000
0.4424500000,0.3420000000,0.0160000000,0.8100000000,0.5675130976,737553.5868055555,0.6860000000
0.2161000000,0.3400000000,0.0320000000,0.8100000000,0.5675446423,737553.5902777778,0.6660000000
0.5291500000,0.3360000000,0.0320000000,0.8200000000,0.5675761851,737553.5937500000,0.6355000000
0.5553500000,0.3360000000,0.0000000000,0.8300000000,0.5676077261,737553.5972222223,0.5875000000
0.5083000000,0.3340000000,0.0160000000,0.8300000000,0.5676392651,737553.6006944445,0.5785000000
0.4169000000,0.3340000000,0.0160000000,0.8100000000,0.5676708023,737553.6041666666,0.4605000000
0.2658000000,0.3360000000,0.0800000000,0.8100000000,0.5677023376,737553.6076388889,0.6350000000
0.4283500000,0.3360000000,0.0000000000,0.8100000000,0.5677338710,737553.6111111111,0.6220000000
0.5453000000,0.3360000000,0.0320000000,0.8100000000,0.5677654025,737553.6145833334,0.6330000000
0.5576000000,0.3360000000,0.0160000000,0.8100000000,0.5677969321,737553.6180555555,0.6125000000
0.4242500000,0.3360000000,0.0480000000,0.8100000000,0.5678284598,737553.6215277778,0.5750000000
0.2601000000,0.3400000000,0.0480000000,0.8100000000,0.5678599856,737553.6250000000,0.6235000000
0.2163500000,0.3380000000,0.0000000000,0.8000000000,0.5678915095,737553.6284722223,0.6090000000
0.5310000000,0.3360000000,0.0160000000,0.8100000000,0.5679230316,737553.6319444445,0.4370000000
0.2873000000,0.3380000000,0.0000000000,0.8100000000,0.5679545517,737553.6354166666,0.5285000000
0.4516500000,0.3360000000,0.0000000000,0.8100000000,0.5679860700,737553.6388888889,0.3535000000
0.1730000000,0.3380000000,0.0160000000,0.8000000000,0.5680175863,737553.6423611111,0.3440000000
0.1864500000,0.3380000000,0.0160000000,0.8000000000,0.5680491008,737553.6458333334,0.5220000000
0.3083500000,0.3340000000,0.0320000000,0.8000000000,0.5680806134,737553.6493055555,0.3865000000
0.2085500000,0.3320000000,0.0480000000,0.8000000000,0.5681121241,737553.6527777778,0.4170000000
0.3993000000,0.3280000000,0.0160000000,0.8100000000,0.5681436329,737553.6562500000,0.2390000000
0.2112000000,0.3280000000,0.0160000000,0.8100000000,0.5681751398,737553.6597222223,0.1265000000
0.1177500000,0.3300000000,0.0160000000,0.8100000000,0.5682066448,737553.6631944445,0.1295000000
0.1106000000,0.3300000000,0.0000000000,0.8200000000,0.5682381479,737553.6666666666,0.1215000000
0.1141000000,0.3280000000,0.0160000000,0.8200000000,0.5682696491,737553.6701388889,0.1500000000
0.1157500000,0.3280000000,0.0160000000,0.8200000000,0.5683011485,737553.6736111111,0.1450000000
0.1302500000,0.3280000000,0.0000000000,0.8200000000,0.5683326459,737553.6770833334,0.1345000000
0.1251500000,0.3300000000,0.0160000000,0.8200000000,0.5683641414,737553.6805555555,0.1105000000
0.1061000000,0.3340000000,0.0480000000,0.8100000000,0.5683956351,737553.6840277778,0.1410000000
0.0991500000,0.3340000000,0.0000000000,0.8100000000,0.5684271268,737553.6875000000,0.3055000000
0.1392500000,0.3360000000,0.0000000000,0.8100000000,0.5684586167,737553.6909722223,0.3095000000
0.2821500000,0.3360000000,0.0000000000,0.8100000000,0.5684901047,737553.6944444445,0.1955000000
0.1879000000,0.3340000000,0.0000000000,0.8100000000,0.5685215908,737553.6979166666,0.2295000000
0.1128500000,0.3320000000,0.0160000000,0.8200000000,0.5685530749,737553.7013888889,0.1975000000
0.2073500000,0.3280000000,0.0160000000,0.8200000000,0.5685845572,737553.7048611111,0.1210000000
0.1335000000,0.3240000000,0.0320000000,0.8300000000,0.5686160376,737553.7083333334,0.0785000000
0.0811500000,0.3240000000,0.0000000000,0.8300000000,0.5686475161,737553.7118055555,0.0685000000
0.0630000000,0.3240000000,0.0000000000,0.8400000000,0.5686789927,737553.7152777778,0.0290000000
0.0452000000,0.3240000000,0.0000000000,0.8400000000,0.5687104674,737553.7187500000,0.0360000000
0.0243500000,0.2020000000,0.0000000000,0.9500000000,0.5742826730,737554.3368055555,0.0255000000
0.0311000000,0.2040000000,0.0000000000,0.9500000000,0.5743138067,737554.3402777778,0.0300000000
0.0380500000,0.2040000000,0.0000000000,0.9500000000,0.5743449385,737554.3437500000,0.0315000000
0.0394500000,0.2060000000,0.0000000000,0.9500000000,0.5743760683,737554.3472222223,0.0315000000
0.0425500000,0.2080000000,0.0000000000,0.9500000000,0.5744071963,737554.3506944445,0.0320000000
0.0411000000,0.2080000000,0.0000000000,0.9500000000,0.5744383223,737554.3541666666,0.0400000000
0.0437500000,0.2120000000,0.0000000000,0.9500000000,0.5744694465,737554.3576388889,0.0790000000
0.0476500000,0.2160000000,0.0000000000,0.9500000000,0.5745005687,737554.3611111111,0.0920000000
0.0814000000,0.2220000000,0.0000000000,0.9500000000,0.5745316890,737554.3645833334,0.0880000000
0.0585000000,0.2320000000,0.0000000000,0.9600000000,0.5745628073,737554.3680555555,0.1000000000
0.0863000000,0.2460000000,0.0000000000,0.9600000000,0.5745939238,737554.3715277778,0.1025000000
0.0756500000,0.2620000000,0.0000000000,0.9700000000,0.5746250384,737554.3750000000,0.1310000000
0.0756500000,0.2760000000,0.0000000000,0.9600000000,0.5746561510,737554.3784722223,0.0975000000
0.1057000000,0.2860000000,0.0000000000,0.9600000000,0.5746872617,737554.3819444445,0.0835000000
0.0830000000,0.2940000000,0.0000000000,0.9500000000,0.5747183705,737554.3854166666,0.1910000000
0.1083500000,0.3000000000,0.0000000000,0.9500000000,0.5747494774,737554.3888888889,0.2200000000
0.2083500000,0.3020000000,0.0000000000,0.9500000000,0.5747805823,737554.3923611111,0.2215000000
0.2012000000,0.3040000000,0.0000000000,0.9500000000,0.5748116854,737554.3958333334,0.2940000000
0.1817500000,0.3060000000,0.0000000000,0.9500000000,0.5748427865,737554.3993055555,0.2625000000
0.1306500000,0.3120000000,0.0000000000,0.9500000000,0.5748738857,737554.4027777778,0.3430000000
0.1515000000,0.3140000000,0.0000000000,0.9500000000,0.5749049830,737554.4062500000,0.3695000000
0.3165000000,0.3180000000,0.0000000000,0.9400000000,0.5749360784,737554.4097222223,0.3485000000
0.3253000000,0.3200000000,0.0160000000,0.9300000000,0.5749671718,737554.4131944445,0.2125000000
0.1993500000,0.3220000000,0.0320000000,0.9300000000,0.5749982634,737554.4166666666,0.1510000000
0.1177500000,0.3220000000,0.0000000000,0.9200000000,0.5750293530,737554.4201388889,0.2175000000
0.1413000000,0.3240000000,0.0000000000,0.9200000000,0.5750604407,737554.4236111111,0.3095000000
0.1985500000,0.3280000000,0.0000000000,0.9200000000,0.5750915264,737554.4270833334,0.3675000000
0.2470000000,0.3320000000,0.0320000000,0.9200000000,0.5751226103,737554.4305555555,0.3180000000
0.3077000000,0.3340000000,0.0160000000,0.9100000000,0.5751536923,737554.4340277778,0.3035000000
0.2821500000,0.3360000000,0.0000000000,0.9100000000,0.5751847723,737554.4375000000,0.3655000000
0.2883000000,0.3380000000,0.0480000000,0.9000000000,0.5752158504,737554.4409722223,0.4180000000
0.3441000000,0.3380000000,0.0160000000,0.8900000000,0.5752469266,737554.4444444445,0.4135000000
0.3688500000,0.3380000000,0.0160000000,0.8900000000,0.5752780008,737554.4479166666,0.4295000000
0.3895000000,0.3380000000,0.0000000000,0.8900000000,0.5753090732,737554.4513888889,0.3320000000
0.2701000000,0.3400000000,0.0000000000,0.8900000000,0.5753401436,737554.4548611111,0.3320000000
0.3012000000,0.3380000000,0.0000000000,0.8800000000,0.5753712121,737554.4583333334,0.3245000000
0.2817500000,0.3380000000,0.0000000000,0.8800000000,0.5754022787,737554.4618055555,0.2760000000
0.2435000000,0.3380000000,0.0160000000,0.8800000000,0.5754333434,737554.4652777778,0.2480000000
0.2220500000,0.3400000000,0.0000000000,0.8800000000,0.5754644061,737554.4687500000,0.1970000000
0.1734000000,0.3380000000,0.0000000000,0.8800000000,0.5754954670,737554.4722222223,0.1940000000
0.1699000000,0.3380000000,0.0000000000,0.8900000000,0.5755265259,737554.4756944445,0.1495000000
0.1306500000,0.3360000000,0.0640000000,0.8900000000,0.5755575829,737554.4791666666,0.1550000000
0.1306500000,0.3340000000,0.0160000000,0.8900000000,0.5755886379,737554.4826388889,0.1645000000
0.1370000000,0.3340000000,0.0000000000,0.9000000000,0.5756196911,737554.4861111111,0.1580000000
0.1427000000,0.3340000000,0.0000000000,0.9000000000,0.5756507423,737554.4895833334,0.1670000000
0.1411000000,0.3360000000,0.0000000000,0.9000000000,0.5756817916,737554.4930555555,0.1755000000
0.1451500000,0.3340000000,0.0160000000,0.9000000000,0.5757128390,737554.4965277778,0.1770000000
0.1562000000,0.3340000000,0.0000000000,0.9000000000,0.5757438845,737554.5000000000,0.1770000000
0.1400500000,0.3340000000,0.0320000000,0.9000000000,0.5757749280,737554.5034722223,0.1885000000
0.1646000000,0.3360000000,0.0000000000,0.9000000000,0.5758059696,737554.5069444445,0.1860000000
0.1163500000,0.3360000000,0.0000000000,0.9000000000,0.5758370093,737554.5104166666,0.2685000000
0.1916000000,0.3360000000,0.0480000000,0.9000000000,0.5758680471,737554.5138888889,0.3680000000
0.3026000000,0.3380000000,0.0320000000,0.9000000000,0.5758990830,737554.5173611111,0.3435000000
0.2762500000,0.3380000000,0.0000000000,0.9000000000,0.5759301169,737554.5208333334,0.4440000000
0.2969000000,0.3420000000,0.0160000000,0.8900000000,0.5759611489,737554.5243055555,0.4420000000
0.3531000000,0.3420000000,0.0160000000,0.8900000000,0.5759921790,737554.5277777778,0.3670000000
0.2834000000,0.3420000000,0.0480000000,0.8800000000,0.5760232072,737554.5312500000,0.4100000000
0.3322500000,0.3420000000,0.0000000000,0.8800000000,0.5760542335,737554.5347222223,0.3860000000
0.3214000000,0.3440000000,0.0800000000,0.8800000000,0.5760852578,737554.5381944445,0.3235000000
0.2746000000,0.3420000000,0.0000000000,0.8800000000,0.5761162802,737554.5416666666,0.3230000000
0.2742000000,0.3420000000,0.0160000000,0.8800000000,0.5761473007,737554.5451388889,0.3190000000
0.2664000000,0.3420000000,0.0160000000,0.8700000000,0.5761783192,737554.5486111111,0.3505000000
0.2648000000,0.3440000000,0.0640000000,0.8800000000,0.5762093359,737554.5520833334,0.3915000000
0.3085500000,0.3460000000,0.0000000000,0.8700000000,0.5762403506,737554.5555555555,0.4055000000
0.3519000000,0.3500000000,0.0000000000,0.8700000000,0.5762713634,737554.5590277778,0.3835000000
0.3373500000,0.3520000000,0.0000000000,0.8600000000,0.5763023743,737554.5625000000,0.3140000000
0.2758500000,0.3480000000,0.0000000000,0.8600000000,0.5763333832,737554.5659722223,0.2555000000
0.2239000000,0.3460000000,0.0160000000,0.8600000000,0.5763643902,737554.5694444445,0.2430000000
0.1977000000,0.3460000000,0.0160000000,0.8600000000,0.5763953953,737554.5729166666,0.2665000000
0.2128500000,0.3460000000,0.0000000000,0.8700000000,0.5764263985,737554.5763888889,0.2540000000
0.2181500000,0.3460000000,0.0000000000,0.8700000000,0.5764573998,737554.5798611111,0.2300000000
0.1995500000,0.3480000000,0.0160000000,0.8700000000,0.5764883991,737554.5833333334,0.1705000000
