G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.1239,0.312,0.016,0.96,0.77158,0.1239
0.11125,0.31,0.016,0.96,0.77159,0.11125
0.11575,0.312,0.016,0.96,0.77159,0.11575
0.12025,0.312,0.016,0.96,0.7716,0.12025
0.1595,0.308,0.016,0.96,0.77161,0.1595
0.14475,0.306,0,0.96,0.77162,0.14475
0.1317,0.306,0,0.96,0.77162,0.1317
0.0787,0.304,0,0.96,0.77163,0.0787
0.0679,0.304,0.016,0.96,0.77164,0.0679
0.08505,0.302,0.016,0.96,0.77165,0.08505
0.0877,0.302,0.048,0.96,0.77165,0.0877
0.064,0.3,0.08,0.96,0.77166,0.064
0.0726,0.3,0,0.96,0.77167,0.0726
0.0912,0.3,0.032,0.96,0.77168,0.0912
0.07095,0.298,0.016,0.96,0.77168,0.07095
0.10385,0.296,0.016,0.96,0.77169,0.10385
0.09735,0.296,0,0.96,0.7717,0.09735
0.0961,0.296,0.032,0.96,0.77171,0.0961
0.10325,0.294,0.016,0.96,0.77171,0.10325
0.0194,0.266,0,0.97,0.7732,0.0194
0.0186,0.266,0,0.97,0.7732,0.0186
0.0178,0.266,0,0.97,0.77321,0.0178
0.01985,0.268,0,0.97,0.77322,0.01985
0.02165,0.268,0,0.97,0.77322,0.02165
0.0225,0.27,0,0.97,0.77323,0.0225
0.02615,0.272,0,0.97,0.77324,0.02615
0.0231,0.272,0,0.97,0.77324,0.0231
0.02455,0.272,0.016,0.97,0.77325,0.02455
0.027,0.274,0,0.97,0.77326,0.027
0.0282,0.274,0,0.97,0.77327,0.0282
0.0323,0.276,0.016,0.97,0.77327,0.0323
0.03025,0.276,0,0.97,0.77328,0.03025
0.0317,0.278,0,0.97,0.77329,0.0317
0.03475,0.278,0,0.97,0.77329,0.03475
0.03865,0.28,0,0.97,0.7733,0.03865
0.03515,0.28,0,0.97,0.77331,0.03515
0.0448,0.282,0,0.97,0.77331,0.0448
0.0466,0.282,0,0.97,0.77332,0.0466
0.0507,0.278,0,0.97,0.77333,0.0507
0.04825,0.278,0,0.97,0.77333,0.04825
0.05295,0.278,0,0.97,0.77334,0.05295
0.0652,0.278,0,0.97,0.77335,0.0652
0.06095,0.276,0,0.97,0.77335,0.06095
0.06625,0.272,0,0.97,0.77336,0.06625
0.065,0.272,0,0.97,0.77337,0.065
0.0681,0.272,0,0.97,0.77338,0.0681
0.06195,0.272,0,0.97,0.77338,0.06195
0.06565,0.272,0,0.97,0.77339,0.06565
0.06665,0.272,0,0.97,0.7734,0.06665
0.0689,0.272,0,0.97,0.7734,0.0689
0.0769,0.274,0,0.97,0.77341,0.0769
0.0677,0.274,0,0.97,0.77342,0.0677
0.07035,0.274,0,0.97,0.77342,0.07035
0.07485,0.276,0,0.97,0.77343,0.07485
0.06175,0.278,0.048,0.97,0.77344,0.06175
0.0722,0.278,0.016,0.97,0.77344,0.0722
0.0597,0.28,0,0.97,0.77345,0.0597
0.06725,0.278,0,0.97,0.77346,0.06725
0.06645,0.278,0,0.97,0.77346,0.06645
0.06565,0.278,0.016,0.97,0.77347,0.06565
0.06995,0.278,0.016,0.97,0.77348,0.06995
0.07645,0.278,0,0.97,0.77348,0.07645
0.10775,0.278,0,0.97,0.77349,0.10775
0.0879,0.278,0.016,0.97,0.7735,0.0879
0.1096,0.278,0.016,0.97,0.7735,0.1096
0.1245,0.278,0.016,0.97,0.77351,0.1245
0.1783,0.278,0,0.97,0.77352,0.1783
0.16155,0.28,0,0.97,0.77353,0.16155
0.12615,0.28,0.016,0.97,0.77353,0.12615
0.1047,0.282,0.016,0.97,0.77354,0.1047
0.13025,0.284,0,0.97,0.77355,0.13025
0.13475,0.284,0.016,0.97,0.77355,0.13475
0.1333,0.284,0.016,0.97,0.77356,0.1333
0.2556,0.286,0,0.97,0.77357,0.2556
0.14945,0.288,0,0.97,0.77357,0.14945
0.1227,0.288,0,0.97,0.77358,0.1227
0.05235,0.286,0,0.96,0.77359,0.05235
0.0509,0.286,0.016,0.96,0.77359,0.0509
0.0693,0.288,0.016,0.97,0.7736,0.0693
0.0789,0.288,0.032,0.96,0.77361,0.0789
0.08545,0.288,0.016,0.96,0.77361,0.08545
0.0824,0.288,0.016,0.96,0.77362,0.0824
0.07605,0.288,0.016,0.96,0.77363,0.07605
0.07465,0.29,0.032,0.97,0.77363,0.07465
0.0636,0.29,0.016,0.96,0.77364,0.0636
0.083,0.29,0.129,0.96,0.77365,0.083
0.07625,0.29,0.016,0.96,0.77365,0.07625
0.0679,0.29,0,0.96,0.77366,0.0679
0.05215,0.292,0,0.97,0.77367,0.05215
0.03885,0.292,0,0.96,0.77367,0.03885
0.0372,0.292,0,0.96,0.77368,0.0372
0.0374,0.292,0,0.97,0.77369,0.0374
0.037,0.292,0,0.97,0.77369,0.037
0.03335,0.292,0,0.97,0.7737,0.03335
0.0278,0.294,0,0.96,0.77371,0.0278
0.03065,0.294,0,0.96,0.77371,0.03065
0.03335,0.294,0,0.96,0.77372,0.03335
0.03065,0.294,0.016,0.96,0.77373,0.03065
0.02455,0.292,0.064,0.96,0.77373,0.02455
0.02045,0.292,0.016,0.96,0.77374,0.02045
0.02105,0.292,0.016,0.97,0.77375,0.02105
0.02105,0.29,0,0.97,0.77375,0.02105
0.02165,0.292,0.129,0.97,0.77376,0.02165
0.0223,0.292,0,0.97,0.77377,0.0223
0.02025,0.268,0.145,0.98,0.77507,0.02025
0.02085,0.268,0.129,0.98,0.77508,0.02085
0.02045,0.27,0.08,0.98,0.77509,0.02045
0.0233,0.272,0.08,0.98,0.77509,0.0233
0.0237,0.272,0.129,0.98,0.7751,0.0237
0.0272,0.272,0.145,0.98,0.7751,0.0272
0.0278,0.274,0.129,0.98,0.77511,0.0278
0.0274,0.274,0.064,0.98,0.77512,0.0274
0.02905,0.276,0.113,0.98,0.77512,0.02905
0.02575,0.276,0.064,0.98,0.77513,0.02575
0.03515,0.276,0.097,0.98,0.77513,0.03515
0.03805,0.276,0.209,0.98,0.77514,0.03805
0.04335,0.276,0.113,0.98,0.77515,0.04335
0.0448,0.276,0.113,0.98,0.77515,0.0448
0.0419,0.276,0.048,0.98,0.77516,0.0419
0.04785,0.276,0.145,0.98,0.77517,0.04785
0.04765,0.276,0.097,0.97,0.77517,0.04765
0.0497,0.276,0.032,0.97,0.77518,0.0497
0.0591,0.272,0.145,0.98,0.77518,0.0591
0.04845,0.272,0.129,0.97,0.77519,0.04845
0.0501,0.272,0.097,0.97,0.7752,0.0501
0.06275,0.274,0.016,0.98,0.7752,0.06275
0.0685,0.274,0.048,0.98,0.77521,0.0685
0.0726,0.274,0.064,0.98,0.77521,0.0726
0.0818,0.274,0.08,0.97,0.77522,0.0818
0.0879,0.274,0,0.97,0.77523,0.0879
0.0877,0.274,0.129,0.97,0.77523,0.0877
0.07465,0.274,0.08,0.98,0.77524,0.07465
0.07645,0.274,0.08,0.98,0.77524,0.07645
0.10775,0.272,0.064,0.98,0.77525,0.10775
0.10245,0.272,0.097,0.97,0.77526,0.10245
0.08915,0.272,0.177,0.97,0.77526,0.08915
0.10715,0.274,0.097,0.97,0.77527,0.10715
0.09365,0.276,0.032,0.97,0.77527,0.09365
0.0834,0.276,0.161,0.97,0.77528,0.0834
0.09325,0.276,0.064,0.97,0.77529,0.09325
0.09405,0.274,0.032,0.97,0.77529,0.09405
0.0816,0.276,0.097,0.97,0.7753,0.0816
0.0996,0.278,0.161,0.97,0.7753,0.0996
0.0957,0.276,0.177,0.97,0.77531,0.0957
0.09735,0.278,0.113,0.97,0.77532,0.09735
0.1139,0.278,0.113,0.96,0.77532,0.1139
0.12675,0.282,0.097,0.96,0.77533,0.12675
0.0916,0.284,0.145,0.96,0.77533,0.0916
0.09305,0.282,0.161,0.95,0.77534,0.09305
0.12045,0.282,0.048,0.95,0.77535,0.12045
0.14965,0.284,0.129,0.95,0.77535,0.14965
0.2018,0.282,0.177,0.94,0.77536,0.2018
0.15685,0.282,0.129,0.94,0.77536,0.15685
0.1558,0.278,0.048,0.94,0.77537,0.1558
0.1333,0.274,0.113,0.94,0.77538,0.1333
0.14005,0.274,0.064,0.94,0.77538,0.14005
0.1135,0.27,0.145,0.93,0.77539,0.1135
0.11735,0.272,0.016,0.93,0.77539,0.11735
0.11305,0.272,0.048,0.93,0.7754,0.11305
0.16155,0.272,0.209,0.92,0.77541,0.16155
0.1145,0.27,0.097,0.92,0.77541,0.1145
0.08955,0.27,0.129,0.91,0.77542,0.08955
0.0906,0.266,0.129,0.9,0.77542,0.0906
0.0859,0.268,0.08,0.9,0.77543,0.0859
0.08915,0.272,0.113,0.9,0.77544,0.08915
0.0871,0.27,0.113,0.89,0.77544,0.0871
0.10835,0.268,0.08,0.89,0.77545,0.10835
0.1057,0.268,0.08,0.89,0.77545,0.1057
0.1,0.268,0.161,0.88,0.77546,0.1
0.082,0.264,0.08,0.88,0.77547,0.082
0.0971,0.266,0,0.88,0.77547,0.0971
0.082,0.264,0.097,0.88,0.77548,0.082
0.07625,0.264,0.08,0.88,0.77548,0.07625
0.0879,0.266,0.129,0.87,0.77549,0.0879
0.0738,0.266,0.193,0.87,0.7755,0.0738
0.07465,0.264,0.177,0.86,0.7755,0.07465
0.1063,0.262,0.225,0.85,0.77551,0.1063
0.0916,0.264,0.048,0.86,0.77551,0.0916
0.0767,0.266,0.064,0.85,0.77552,0.0767
0.0875,0.272,0.08,0.86,0.77553,0.0875
0.0961,0.272,0.097,0.85,0.77553,0.0961
0.0965,0.272,0.129,0.85,0.77554,0.0965
0.0971,0.27,0.064,0.85,0.77554,0.0971
0.0869,0.268,0.064,0.84,0.77555,0.0869
0.1196,0.268,0.161,0.85,0.77555,0.1196
0.1507,0.272,0.08,0.84,0.77556,0.1507
0.11615,0.274,0.032,0.84,0.77557,0.11615
0.1192,0.276,0.032,0.84,0.77557,0.1192
0.11695,0.276,0.161,0.83,0.77558,0.11695
0.13415,0.274,0.129,0.83,0.77558,0.13415
0.14865,0.272,0.145,0.82,0.77559,0.14865
0.4259,0.266,0.193,0.81,0.7756,0.4259
0.0961,0.264,0.08,0.81,0.7756,0.0961
0.10675,0.264,0.016,0.82,0.77561,0.10675
0.128,0.266,0.032,0.83,0.77561,0.128
0.1378,0.266,0.129,0.82,0.77562,0.1378
0.2697,0.262,0.097,0.82,0.77563,0.2697
0.394,0.262,0,0.82,0.77563,0.394
0.17645,0.262,0.064,0.82,0.77564,0.17645
0.26235,0.262,0.064,0.83,0.77564,0.26235
0.3065,0.262,0,0.83,0.77565,0.3065
0.01635,0.182,0,0.89,0.77672,0.01635
0.01615,0.186,0,0.9,0.77673,0.01615
0.0174,0.192,0,0.91,0.77673,0.0174
0.02085,0.202,0,0.91,0.77674,0.02085
0.0278,0.212,0,0.9,0.77674,0.0278
0.02905,0.218,0,0.88,0.77675,0.02905
0.03515,0.224,0.016,0.87,0.77675,0.03515
0.0734,0.23,0,0.86,0.77676,0.0734
0.08955,0.236,0,0.84,0.77677,0.08955
0.0959,0.238,0,0.83,0.77677,0.0959
0.11325,0.242,0.048,0.83,0.77678,0.11325
0.12945,0.244,0.016,0.82,0.77678,0.12945
0.14375,0.244,0,0.82,0.77679,0.14375
0.15395,0.246,0,0.82,0.77679,0.15395
0.1325,0.246,0,0.81,0.7768,0.1325
0.1411,0.246,0.016,0.81,0.7768,0.1411
0.09835,0.246,0,0.81,0.77681,0.09835
0.06685,0.246,0.016,0.81,0.77681,0.06685
0.0644,0.246,0.016,0.81,0.77682,0.0644
0.06115,0.244,0,0.81,0.77682,0.06115
0.05805,0.244,0.016,0.8,0.77683,0.05805
0.0509,0.244,0,0.81,0.77683,0.0509
0.05195,0.244,0,0.8,0.77684,0.05195
0.0556,0.244,0,0.8,0.77684,0.0556
0.05295,0.246,0.016,0.8,0.77685,0.05295
0.0509,0.246,0.048,0.81,0.77686,0.0509
0.0593,0.246,0.016,0.81,0.77686,0.0593
0.0642,0.246,0.032,0.8,0.77687,0.0642
0.0632,0.246,0,0.8,0.77687,0.0632
0.07015,0.246,0,0.81,0.77688,0.07015
0.06725,0.246,0,0.81,0.77688,0.06725
0.0642,0.246,0,0.81,0.77689,0.0642
0.0695,0.248,0,0.81,0.77689,0.0695
0.0599,0.248,0,0.81,0.7769,0.0599
0.0591,0.246,0.032,0.81,0.7769,0.0591
0.0499,0.248,0,0.81,0.77691,0.0499
0.05765,0.25,0.016,0.8,0.77691,0.05765
0.06275,0.252,0,0.8,0.77692,0.06275
0.082,0.252,0,0.8,0.77692,0.082
0.1043,0.252,0,0.8,0.77693,0.1043
0.1106,0.252,0.016,0.8,0.77693,0.1106
0.11105,0.252,0.048,0.8,0.77694,0.11105
0.10755,0.252,0.08,0.8,0.77694,0.10755
0.0822,0.25,0.08,0.8,0.77695,0.0822
0.0951,0.25,0.048,0.8,0.77695,0.0951
0.0906,0.252,0.048,0.8,0.77696,0.0906
0.0961,0.252,0.016,0.8,0.77697,0.0961
0.1061,0.252,0.08,0.8,0.77697,0.1061
0.10385,0.252,0.177,0.8,0.77698,0.10385
0.10225,0.252,0.209,0.8,0.77698,0.10225
0.1047,0.248,0.209,0.8,0.77699,0.1047
0.1186,0.248,0.08,0.8,0.77699,0.1186
0.11615,0.25,0.097,0.8,0.777,0.11615
0.1241,0.252,0.113,0.8,0.777,0.1241
0.1053,0.252,0.016,0.8,0.77701,0.1053
0.1045,0.254,0,0.8,0.77701,0.1045
0.10265,0.254,0.016,0.79,0.77702,0.10265
0.1237,0.254,0.016,0.8,0.77702,0.1237
0.1245,0.256,0.064,0.8,0.77703,0.1245
0.10245,0.256,0.097,0.79,0.77703,0.10245
0.12985,0.256,0,0.8,0.77704,0.12985
0.1372,0.256,0.048,0.79,0.77704,0.1372
0.1231,0.258,0,0.79,0.77705,0.1231
0.10815,0.26,0.016,0.79,0.77705,0.10815
0.18545,0.256,0.048,0.79,0.77706,0.18545
0.17195,0.256,0.016,0.79,0.77706,0.17195
0.24125,0.258,0.048,0.79,0.77707,0.24125
0.14805,0.258,0.064,0.79,0.77707,0.14805
0.17255,0.258,0.064,0.79,0.77708,0.17255
0.1973,0.258,0.032,0.79,0.77708,0.1973
0.16765,0.256,0,0.79,0.77709,0.16765
0.15745,0.256,0.016,0.79,0.77709,0.15745
0.1734,0.254,0,0.79,0.7771,0.1734
0.1503,0.256,0,0.79,0.7771,0.1503
0.18605,0.256,0.048,0.78,0.77711,0.18605
0.12145,0.254,0,0.79,0.77711,0.12145
0.09425,0.256,0.032,0.79,0.77712,0.09425
0.0965,0.256,0.032,0.79,0.77713,0.0965
0.12105,0.256,0,0.79,0.77713,0.12105
0.1008,0.258,0,0.79,0.77714,0.1008
0.1554,0.258,0,0.78,0.77714,0.1554
0.12695,0.258,0,0.78,0.77715,0.12695
0.1186,0.258,0.032,0.79,0.77715,0.1186
0.1638,0.256,0.016,0.79,0.77716,0.1638
0.1517,0.254,0.048,0.78,0.77716,0.1517
0.09735,0.254,0.032,0.78,0.77717,0.09735
0.09875,0.254,0.016,0.79,0.77717,0.09875
0.0971,0.254,0.032,0.79,0.77718,0.0971
0.1192,0.254,0.064,0.79,0.77718,0.1192
0.0971,0.254,0.032,0.79,0.77719,0.0971
0.0908,0.254,0.016,0.79,0.77719,0.0908
0.07975,0.254,0.016,0.79,0.7772,0.07975
0.08525,0.252,0.032,0.79,0.7772,0.08525
0.0914,0.252,0,0.79,0.77721,0.0914
0.07465,0.252,0,0.79,0.77721,0.07465
0.07195,0.252,0.032,0.8,0.77722,0.07195
0.0816,0.252,0.016,0.79,0.77722,0.0816
0.0781,0.25,0.064,0.79,0.77723,0.0781
0.09305,0.25,0,0.79,0.77723,0.09305
0.0726,0.25,0.016,0.79,0.77724,0.0726
0.0732,0.248,0.032,0.79,0.77724,0.0732
0.0593,0.248,0.016,0.79,0.77725,0.0593
0.0468,0.246,0.032,0.79,0.77725,0.0468
0.04745,0.246,0,0.8,0.77726,0.04745
0.0458,0.246,0.048,0.8,0.77726,0.0458
0.05785,0.28,0.016,0.84,0.77846,0.05785
0.06605,0.28,0,0.84,0.77847,0.06605
0.06745,0.282,0,0.84,0.77847,0.06745
0.06725,0.282,0.032,0.84,0.77848,0.06725
0.06665,0.282,0,0.84,0.77848,0.06665
0.0652,0.282,0,0.84,0.77849,0.0652
0.06155,0.282,0.032,0.84,0.77849,0.06155
0.0589,0.282,0,0.84,0.77849,0.0589
0.05785,0.282,0.016,0.84,0.7785,0.05785
0.0556,0.282,0,0.85,0.7785,0.0556
0.0493,0.282,0.032,0.85,0.77851,0.0493
0.0493,0.282,0.016,0.85,0.77851,0.0493
0.0513,0.282,0,0.85,0.77852,0.0513
0.0509,0.282,0,0.85,0.77852,0.0509
0.04905,0.282,0.016,0.85,0.77852,0.04905
0.04885,0.282,0.016,0.85,0.77853,0.04885
0.04785,0.282,0.016,0.85,0.77853,0.04785
0.0495,0.282,0.016,0.85,0.77854,0.0495
0.05255,0.282,0.016,0.85,0.77854,0.05255
0.0468,0.282,0,0.86,0.77855,0.0468
0.04375,0.282,0,0.86,0.77855,0.04375
0.0454,0.282,0,0.86,0.77855,0.0454
0.0403,0.282,0,0.86,0.77856,0.0403
0.0411,0.282,0.064,0.86,0.77856,0.0411
0.0407,0.282,0,0.86,0.77857,0.0407
0.0368,0.282,0.032,0.86,0.77857,0.0368
0.0374,0.28,0.016,0.86,0.77858,0.0374
0.0364,0.28,0,0.86,0.77858,0.0364
0.0403,0.28,0,0.86,0.77858,0.0403
0.0358,0.28,0,0.86,0.77859,0.0358
0.0331,0.278,0,0.87,0.77859,0.0331
0.0188,0.298,0.032,0.89,0.77933,0.0188
0.0192,0.3,0.016,0.89,0.77934,0.0192
0.02125,0.3,0.097,0.89,0.77934,0.02125
0.02025,0.3,0.032,0.89,0.77935,0.02025
0.02145,0.298,0.032,0.89,0.77935,0.02145
0.02495,0.298,0.048,0.89,0.77935,0.02495
0.02985,0.298,0.016,0.89,0.77936,0.02985
0.02945,0.298,0.016,0.89,0.77936,0.02945
0.0311,0.298,0.048,0.89,0.77936,0.0311
0.0329,0.3,0.032,0.89,0.77937,0.0329
0.0311,0.3,0.016,0.89,0.77937,0.0311
0.0321,0.302,0.016,0.89,0.77938,0.0321
0.0319,0.302,0.048,0.89,0.77938,0.0319
0.03395,0.302,0.032,0.89,0.77938,0.03395
0.03945,0.302,0.064,0.89,0.77939,0.03945
0.0415,0.302,0.016,0.89,0.77939,0.0415
0.0497,0.302,0.113,0.89,0.77939,0.0497
0.05625,0.302,0.048,0.89,0.7794,0.05625
0.0599,0.302,0,0.89,0.7794,0.0599
0.06255,0.302,0.08,0.9,0.77941,0.06255
0.06545,0.302,0.113,0.9,0.77941,0.06545
0.0636,0.304,0.048,0.9,0.77941,0.0636
0.05825,0.306,0.064,0.9,0.77942,0.05825
0.05335,0.306,0.113,0.89,0.77942,0.05335
0.05315,0.306,0.097,0.89,0.77942,0.05315
0.05295,0.306,0.145,0.89,0.77943,0.05295
0.05375,0.306,0.129,0.89,0.77943,0.05375
0.06545,0.306,0.08,0.89,0.77943,0.06545
0.07645,0.306,0.048,0.9,0.77944,0.07645
0.0697,0.306,0.064,0.9,0.77944,0.0697
0.0728,0.306,0.177,0.9,0.77945,0.0728
0.0595,0.306,0.177,0.9,0.77945,0.0595
0.0468,0.306,0.129,0.9,0.77945,0.0468
0.0464,0.306,0.097,0.9,0.77946,0.0464
0.045,0.306,0,0.9,0.77946,0.045
0.04765,0.308,0.048,0.9,0.77946,0.04765
0.05195,0.308,0.032,0.9,0.77947,0.05195
0.07505,0.308,0.177,0.9,0.77947,0.07505
0.08955,0.308,0.08,0.9,0.77947,0.08955
0.08095,0.306,0.113,0.9,0.77948,0.08095
0.0828,0.306,0.048,0.9,0.77948,0.0828
0.0732,0.306,0.113,0.9,0.77949,0.0732
0.0736,0.304,0.032,0.91,0.77949,0.0736
0.06585,0.304,0.032,0.91,0.77949,0.06585
0.083,0.304,0.064,0.91,0.7795,0.083
0.09445,0.304,0.016,0.91,0.7795,0.09445
0.07605,0.304,0.145,0.91,0.7795,0.07605
0.08115,0.304,0.048,0.91,0.77951,0.08115
0.07175,0.304,0,0.91,0.77951,0.07175
0.0605,0.304,0.016,0.91,0.77951,0.0605
0.0636,0.304,0.145,0.91,0.77952,0.0636
0.06135,0.304,0.08,0.91,0.77952,0.06135
0.06255,0.302,0.161,0.91,0.77953,0.06255
0.0599,0.302,0.016,0.92,0.77953,0.0599
0.0501,0.302,0.145,0.92,0.77953,0.0501
0.04725,0.3,0.032,0.92,0.77954,0.04725
0.04825,0.3,0.097,0.92,0.77954,0.04825
0.0499,0.302,0.032,0.92,0.77954,0.0499
0.03925,0.302,0.08,0.93,0.77955,0.03925
0.04865,0.302,0.097,0.93,0.77955,0.04865
0.02025,0.268,0,0.97,0.7803,0.02025
0.01965,0.266,0,0.97,0.7803,0.01965
0.0184,0.264,0,0.97,0.7803,0.0184
0.0188,0.264,0,0.97,0.7803,0.0188
0.02045,0.264,0,0.97,0.78031,0.02045
0.01985,0.264,0,0.97,0.78031,0.01985
0.0221,0.262,0,0.97,0.78031,0.0221
0.02005,0.258,0.016,0.97,0.78032,0.02005
0.02085,0.254,0.032,0.97,0.78032,0.02085
0.02065,0.252,0.08,0.97,0.78032,0.02065
0.01965,0.25,0.08,0.97,0.78033,0.01965
0.02065,0.25,0.016,0.97,0.78033,0.02065
0.02125,0.248,0.129,0.97,0.78033,0.02125
0.0235,0.252,0.064,0.97,0.78033,0.0235
0.0235,0.248,0.193,0.97,0.78034,0.0235
0.0229,0.248,0.064,0.97,0.78034,0.0229
0.02475,0.248,0.064,0.97,0.78034,0.02475
0.02615,0.248,0.097,0.97,0.78035,0.02615
0.02595,0.248,0.129,0.97,0.78035,0.02595
0.0227,0.248,0.145,0.97,0.78035,0.0227
0.02435,0.244,0.161,0.97,0.78035,0.02435
0.045,0.246,0.177,0.97,0.78036,0.045
0.0276,0.246,0.145,0.96,0.78036,0.0276
0.0315,0.246,0.129,0.96,0.78036,0.0315
0.0268,0.246,0.209,0.96,0.78037,0.0268
0.0364,0.244,0.08,0.96,0.78037,0.0364
0.04825,0.246,0.032,0.96,0.78037,0.04825
0.05335,0.244,0.225,0.95,0.78037,0.05335
0.04355,0.252,0.129,0.94,0.78038,0.04355
0.06255,0.254,0.145,0.92,0.78038,0.06255
0.0513,0.254,0.177,0.91,0.78038,0.0513
0.05785,0.258,0.048,0.91,0.78039,0.05785
0.06545,0.26,0.097,0.9,0.78039,0.06545
0.0785,0.258,0.161,0.87,0.78039,0.0785
0.07115,0.26,0.129,0.87,0.78039,0.07115
0.05235,0.26,0.274,0.85,0.7804,0.05235
0.06685,0.256,0.241,0.82,0.7804,0.06685
0.10695,0.254,0.193,0.82,0.7804,0.10695
0.1331,0.254,0.161,0.82,0.78041,0.1331
0.09915,0.256,0.064,0.83,0.78041,0.09915
0.08935,0.254,0.225,0.83,0.78041,0.08935
0.14395,0.252,0.274,0.83,0.78041,0.14395
0.08055,0.254,0.08,0.84,0.78042,0.08055
0.2018,0.256,0.241,0.83,0.78042,0.2018
0.1333,0.254,0.097,0.84,0.78042,0.1333
0.08565,0.252,0.225,0.83,0.78043,0.08565
0.18075,0.25,0.274,0.84,0.78043,0.18075
0.20755,0.254,0.225,0.83,0.78043,0.20755
0.18035,0.254,0.209,0.82,0.78043,0.18035
0.17645,0.254,0.225,0.82,0.78044,0.17645
0.17175,0.252,0.209,0.82,0.78044,0.17175
0.2932,0.258,0.193,0.82,0.78044,0.2932
0.25965,0.26,0.064,0.81,0.78045,0.25965
0.5772,0.258,0.193,0.8,0.78045,0.5772
0.0738,0.264,0.177,0.8,0.78045,0.0738
0.6126,0.262,0.145,0.79,0.78045,0.6126
0.293,0.262,0.129,0.8,0.78046,0.293
0.08525,0.258,0.177,0.8,0.78046,0.08525
0.202,0.256,0.257,0.8,0.78046,0.202
0.1319,0.254,0.193,0.81,0.78046,0.1319
0.10655,0.246,0.29,0.82,0.78047,0.10655
0.34515,0.24,0.257,0.84,0.78047,0.34515
0.20735,0.242,0.193,0.84,0.78047,0.20735
0.18915,0.246,0.129,0.84,0.78048,0.18915
0.5306,0.244,0.225,0.83,0.78048,0.5306
0.1186,0.246,0.29,0.83,0.78048,0.1186
0.1061,0.244,0.274,0.82,0.78048,0.1061
0.0906,0.238,0.241,0.83,0.78049,0.0906
0.55595,0.238,0.193,0.83,0.78049,0.55595
0.13045,0.238,0.177,0.84,0.78049,0.13045
0.09935,0.238,0.193,0.83,0.7805,0.09935
0.12985,0.236,0.161,0.83,0.7805,0.12985
0.4721,0.234,0.193,0.84,0.7805,0.4721
0.10735,0.226,0.274,0.87,0.7805,0.10735
0.1229,0.224,0.064,0.88,0.78051,0.1229
0.4711,0.224,0.145,0.88,0.78051,0.4711
0.52855,0.222,0.225,0.89,0.78051,0.52855
0.07605,0.224,0.274,0.89,0.78051,0.07605
0.08405,0.222,0.193,0.89,0.78052,0.08405
0.10325,0.22,0.193,0.89,0.78052,0.10325
0.0599,0.22,0.225,0.89,0.78052,0.0599
0.08035,0.218,0.209,0.89,0.78053,0.08035
0.1517,0.216,0.29,0.89,0.78053,0.1517
0.1824,0.216,0.177,0.9,0.78053,0.1824
0.0184,0.23,0.274,0.91,0.78103,0.0184
0.01615,0.23,0.177,0.91,0.78103,0.01615
0.0182,0.23,0.274,0.91,0.78103,0.0182
0.02045,0.23,0.257,0.91,0.78103,0.02045
0.019,0.23,0.145,0.91,0.78104,0.019
0.02045,0.234,0.241,0.9,0.78104,0.02045
0.02025,0.236,0.193,0.89,0.78104,0.02025
0.02145,0.238,0.274,0.89,0.78104,0.02145
0.0223,0.234,0.209,0.89,0.78104,0.0223
0.02125,0.232,0.08,0.9,0.78105,0.02125
0.0233,0.23,0.274,0.91,0.78105,0.0233
0.02905,0.23,0.225,0.91,0.78105,0.02905
0.0268,0.232,0.177,0.91,0.78105,0.0268
0.0315,0.236,0.306,0.91,0.78106,0.0315
0.03825,0.244,0.193,0.89,0.78106,0.03825
0.03415,0.248,0.193,0.87,0.78106,0.03415
0.0423,0.248,0.161,0.86,0.78106,0.0423
0.05375,0.252,0.322,0.84,0.78106,0.05375
0.0497,0.254,0.306,0.83,0.78107,0.0497
0.0501,0.252,0.209,0.84,0.78107,0.0501
0.0493,0.244,0.322,0.85,0.78107,0.0493
0.03475,0.248,0.274,0.85,0.78107,0.03475
0.0632,0.252,0.225,0.84,0.78107,0.0632
0.03885,0.246,0.386,0.85,0.78108,0.03885
0.04375,0.238,0.241,0.87,0.78108,0.04375
0.0695,0.236,0.225,0.89,0.78108,0.0695
0.16315,0.236,0.209,0.89,0.78108,0.16315
0.1922,0.238,0.097,0.89,0.78108,0.1922
0.193,0.236,0.257,0.89,0.78109,0.193
0.11635,0.242,0.161,0.89,0.78109,0.11635
0.25495,0.244,0.161,0.88,0.78109,0.25495
0.1153,0.246,0.274,0.88,0.78109,0.1153
0.08855,0.246,0.161,0.88,0.78109,0.08855
0.0742,0.242,0.209,0.88,0.7811,0.0742
0.09815,0.234,0.129,0.9,0.7811,0.09815
0.09465,0.234,0.177,0.91,0.7811,0.09465
0.05645,0.236,0.274,0.91,0.7811,0.05645
0.0734,0.238,0.177,0.9,0.7811,0.0734
0.09915,0.244,0.306,0.9,0.78111,0.09915
0.074,0.246,0.257,0.89,0.78111,0.074
0.06155,0.246,0.209,0.88,0.78111,0.06155
0.08115,0.25,0.322,0.87,0.78111,0.08115
0.08875,0.252,0.193,0.87,0.78112,0.08875
0.06565,0.252,0.161,0.87,0.78112,0.06565
0.07505,0.254,0.193,0.86,0.78112,0.07505
0.05705,0.254,0.257,0.85,0.78112,0.05705
0.05155,0.258,0.161,0.84,0.78112,0.05155
